,0,1,2,3,4,5,6,7,8,9
0,-0.97523899118961,-0.8987864362251257,-0.8247601692573177,-0.7883658954640285,-0.7666570135549415,-0.7563868884136389,-0.7505452810498292,-0.7546560663498832,-0.7805581986147836,-1.1049118979370398
1,-0.9534011457907542,-0.8614534309276749,-0.787537260129083,-0.7532914588049253,-0.7369287896341891,-0.7333692052364928,-0.7277585855003763,-0.74388967159952,-0.7804980763870886,-1.1825078607587312
2,-0.9599245200439492,-0.8949510202625938,-0.8288662509760885,-0.7938851925892632,-0.7777982460661285,-0.7731430126709056,-0.7707495849535636,-0.7728562264445126,-0.7987751291521802,-1.1754061741113138
3,-0.9704070805733863,-0.8847538539176316,-0.8008686273997481,-0.7620360111017093,-0.7386916970604284,-0.7249708000295947,-0.7153005514510873,-0.7103749149625542,-0.7145079724915409,-0.8766589933901482
4,-0.979531937044287,-0.8992306627367268,-0.8157845813148964,-0.7724831085567601,-0.750958922033918,-0.7446010029009741,-0.7401585253822913,-0.7460996623296147,-0.785228418199103,-1.0673949528963038
5,-0.9534357066400557,-0.9102920068389426,-0.8464315384291043,-0.8070033752421978,-0.7940250446694179,-0.7784011024420324,-0.7739793314640021,-0.7853850661061726,-0.8037180228326372,-1.1152263572705094
6,-0.9672132593486802,-0.8910843488275241,-0.8075879385717702,-0.7671969166320809,-0.7461008379435853,-0.7411905864900021,-0.7349009308924912,-0.7295402751718846,-0.7471499840392098,-1.0617155144252843
7,-1.05535339692097,-0.9067541354662906,-0.8034908068530644,-0.7616480063650864,-0.7288448434740301,-0.7155817436004337,-0.7073988577587728,-0.7120710197156421,-0.74172552885488,-1.1869187167990176
8,-0.9821614915264187,-0.9256017835000183,-0.8653743743977399,-0.8307150550059456,-0.8135061768718795,-0.810467122399642,-0.8053201966983561,-0.8154699144867784,-0.8586385800506436,-1.4201326142212198
9,-1.0076152352925087,-0.9013680721339071,-0.8117528300630688,-0.7712970599984484,-0.7448767208130689,-0.7258292024300922,-0.7166217488559059,-0.7138962470802291,-0.7193174609249804,-0.9506696074535851
10,-1.0095122305777569,-0.8917165421303423,-0.8037857592105696,-0.7690996954763059,-0.7380136614250932,-0.7262008123163664,-0.7214734529334625,-0.7256686629373519,-0.7625131350763007,-1.1764280571510202
