,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-0.7275829911729794,-0.7228010393571436,-0.7189273512365891,-0.7151777194416458,-0.7121613206017295,-0.7096813827440812,-0.7073893564783841,-0.7052386723290088,-0.7036802136104585,-0.7019900108790929,-0.7007836558091841,-0.6992105998674397,-0.698039251244247,-0.6968393361817333,-0.6956048049912285,-0.6951388813135947,-0.6938833033910768,-0.6932882336255543,-0.6925323303592382,-0.6912710170894022
1,-0.7187825339736011,-0.7156960630208743,-0.7131208576741246,-0.7103949433169993,-0.7084542171686853,-0.7065113888614297,-0.704652388041263,-0.7028200106877895,-0.7020573786058218,-0.7001704040825154,-0.6998184375831903,-0.6982661669464951,-0.6973263919203849,-0.6960346033744592,-0.6948583321116295,-0.6946367701286043,-0.6936845738690635,-0.69331102540039,-0.693028396091308,-0.690734237198921
2,-0.7322354268092701,-0.7275681344144375,-0.7237057088161623,-0.7200286691854092,-0.7171132940081608,-0.7149758863971956,-0.7122522188652602,-0.7105653965055592,-0.7091003564429029,-0.7071066233227011,-0.7060142554400741,-0.7042017977055178,-0.7032651403296697,-0.7016277736743041,-0.7008255597734605,-0.7004665284105771,-0.6994466218907802,-0.6985922773777817,-0.6981216334833007,-0.6971284309462825
3,-0.7283931810476549,-0.7230250377900288,-0.7186166144946687,-0.7146795090535926,-0.7114249052183308,-0.7085006695137365,-0.7062282467370037,-0.7038088696381489,-0.7022287179145154,-0.7000550973611825,-0.6987655978061532,-0.6972846923450292,-0.6954345532840397,-0.6948497801877703,-0.6932800809234847,-0.6928866912038043,-0.6914914075537497,-0.6906819719553386,-0.6900199311383305,-0.6887385766015083
4,-0.7180277607327223,-0.7143763724235387,-0.7112787875230628,-0.7082913374560654,-0.705926863553873,-0.7037564570235892,-0.7020469475071773,-0.6998027596621809,-0.6989848320647107,-0.6971330745819863,-0.6966997506959152,-0.6950795104917141,-0.6940697641627958,-0.6929493327619488,-0.6917615374235456,-0.691791176987905,-0.6900947700947513,-0.6903303139763638,-0.689408441171419,-0.6874806072269262
5,-0.7276780941281292,-0.7235111036527212,-0.7199286586571211,-0.7168655198515317,-0.7141862525390507,-0.7118809762415518,-0.7096708200095222,-0.7075600581060538,-0.7061059103227181,-0.7047753323455532,-0.7034850522676521,-0.7016099671587419,-0.7007829180999855,-0.6995424652998194,-0.6985006443117086,-0.698074231651622,-0.6963630202372394,-0.6960237739735996,-0.6953624700409167,-0.6949255884268035
6,-0.728660654838822,-0.7241970241470873,-0.7207495448569334,-0.7170054592226078,-0.7143182182973384,-0.7119686860293508,-0.7094151965572726,-0.7076604627588214,-0.7061305692365739,-0.7045728605410284,-0.7029470775350039,-0.7019067824918552,-0.7009111880898152,-0.6995774313940593,-0.6983295731166244,-0.6979810699952399,-0.6966499754409609,-0.6956312870436497,-0.6953978212265204,-0.6940299528085725
7,-0.7299582799293675,-0.7254918595475021,-0.7217139993470697,-0.7184123833500187,-0.7154709054993441,-0.713360010492079,-0.7109104552324623,-0.7085383016201439,-0.7073931488554915,-0.7058136622462979,-0.7047566147494951,-0.7032531148187385,-0.701677009136177,-0.7004113648263224,-0.6994049637839723,-0.6999751021509504,-0.6971035467684098,-0.6973906738513079,-0.696430719740712,-0.695035265292749
8,-0.7424493473828407,-0.7370607770269128,-0.7328476803693097,-0.7285646393448661,-0.7252944520491209,-0.7226090881793087,-0.7200110040496267,-0.7176139325849418,-0.7158757614959957,-0.7144071980268886,-0.7129205130274872,-0.7116610382419765,-0.7099168139794751,-0.7089063010983443,-0.7076476610070356,-0.7075863528698406,-0.7057076745683902,-0.7050581949643095,-0.7042539849801698,-0.7028934563318466
9,-0.724224998351593,-0.7201926645202351,-0.7168175615485911,-0.7136162804934983,-0.7111938831521026,-0.7090136608111169,-0.7068914097879911,-0.7045959678214486,-0.7036473772691155,-0.7018603766572693,-0.7008164081084562,-0.6989371254705106,-0.6981233964164045,-0.6965763445924809,-0.6954143768670794,-0.695912695553426,-0.6938321849046758,-0.6937850337885952,-0.693093742412152,-0.6917728093553389
10,-0.736855599074839,-0.7322705574606228,-0.728647197059362,-0.7249189340286388,-0.7221251989280972,-0.7196884653866563,-0.7174634264422276,-0.715028283588551,-0.7136000526665665,-0.7118858152861374,-0.7108403944275034,-0.7091014388598382,-0.7080870772220663,-0.7069649214100865,-0.7056568453932398,-0.7053009278947604,-0.7043913793781195,-0.7036667349049608,-0.7027526128623919,-0.7015285120826068
11,-0.7277929414456838,-0.7230700184931881,-0.7193100377981972,-0.7154945277280812,-0.7123217444381149,-0.7100285836486622,-0.7077911696745061,-0.7058529380655433,-0.704585759715533,-0.7025501275046061,-0.7014319873027591,-0.6998792612766597,-0.6985865399839392,-0.6971639260369965,-0.6964352177989764,-0.6959998599743177,-0.6942093499739244,-0.6938333593404454,-0.6935229961184206,-0.6916127766869427
12,-0.7341841689263776,-0.7281875637139124,-0.723534386563407,-0.7188278396991479,-0.7151572154395097,-0.7121259177468247,-0.7097431444607719,-0.7074929943542548,-0.7054635661638169,-0.7033870914756567,-0.7023220766286186,-0.7003082404465587,-0.6991721963222449,-0.6978727898022038,-0.6970643303827252,-0.6956758335017859,-0.6948231543570826,-0.6944484831906795,-0.6932407477735403,-0.6915343340814772
