,0
0,0.4792188849549335
1,1.319469574336873
2,0.6818415460619398
3,0.6051923293694126
4,0.7430332266596279
5,0.6010624911603333
6,0.24599773659690172
7,0.3798657108190605
8,0.35838084585431296
9,0.32294653033899434
10,0.6833213403213028
11,0.3841612847323135
12,0.4537989153723583
13,0.4760694958055455
14,0.3359312024879638
15,0.5884120186630235
16,0.1298465230999094
17,0.565170141242102
18,0.31507351179801213
19,0.425312217287094
20,0.4629276242925958
21,0.49561749605141203
22,0.41804019223726874
23,0.6210369214173526
24,0.48560457356955333
25,0.48621731775186894
26,0.41581883541979436
27,0.5112203529164066
28,0.5312930235529221
29,0.49530772671295864
30,0.6252675614973857
31,0.5890845642521165
32,0.5620897683945154
33,0.3701244701306866
34,0.48017122769297504
35,0.4576665410202361
36,0.4064187368939993
37,0.2885313392212966
38,0.5868030828507398
39,0.5292202008444375
40,0.5093670036210867
41,0.43467646195422205
42,0.37972940263215904
43,0.44149793355222433
44,0.40563604074509907
45,0.366964354069796
46,0.1815375730752843
47,0.35823730776099616
48,0.8740365138366095
49,0.23205248951595892
50,0.6075669638590964
51,0.5007864339163187
52,0.383059422609733
53,0.42786275209507585
54,0.4863873939070289
55,0.3174021396122121
56,0.41950135227847274
57,0.2426062021177361
58,0.3638381625724393
59,0.5503183600203874
60,0.5741662095846524
61,0.6715467003764115
62,0.3138020069733709
63,0.41130195913531187
64,0.5626612796621522
65,0.26546129579868405
66,0.5348156547499308
67,0.5598872111892782
68,0.5166422449211137
69,0.560272941350362
70,0.6361775994184717
71,0.5194626981977579
72,0.5726942806604135
73,0.5701908006854088
74,0.5184668453057465
75,0.3521431624031395
76,0.5395512288131241
77,0.5601078012830527
78,0.5585764995085873
79,0.4789463066808123
80,0.7182390816709491
81,0.2860266878479628
82,0.5039863960640323
83,0.269328952231941
84,0.25761679296611795
85,0.3083057302774984
86,0.5428501318145986
87,0.39821695647783284
88,0.6995319350602949
89,0.5993658912056895
90,0.21580264784124203
91,0.20776998599541052
92,0.2916141800414894
93,0.621091579857785
94,0.4648901055889094
95,0.27540169924454816
96,0.6258434312555763
97,0.40854667700275504
98,0.393222735995028
99,0.38439134739168024
100,0.30673163804686354
101,0.8506316081022255
102,0.7156869561476542
103,0.3222555225041669
104,0.48586894522882684
105,0.39097258695443216
106,0.3189700702417342
107,0.4560092408300145
108,0.4802066636835075
109,0.3337888107846554
110,0.8225130392940567
111,0.8286637546779174
112,0.42477598038362074
113,0.18417383937476972
114,0.5690637335745796
115,0.2826884596932897
116,0.6392092957945139
117,0.5388640489271854
118,0.17816276334079195
119,0.5100998953602056
120,0.5415278739641265
121,0.38135720896377323
122,0.45786386090804443
123,0.7826014823729708
124,0.42490175311594125
125,0.45305709126546645
126,0.1843609912681582
127,0.46370854117826066
128,0.3837312382972151
129,0.7085443711501294
130,0.3137112447222199
131,0.6858558681753041
132,0.7810135536197661
133,0.6405955489360484
134,0.5026216737737945
135,0.5429733943370396
136,0.19093838046046874
137,0.7176636458477927
138,0.3133721073347234
139,0.3890474838281568
140,0.6505079717467881
141,0.40906265011864296
142,0.38075574610813934
143,0.20904900090430356
144,0.5382114613989246
145,0.3465183384140965
146,0.6192141209528488
147,0.24551192102707375
148,0.6327059646497819
149,0.3552104261963712
150,0.55332379139832
151,0.5178702166057498
152,0.6105481895941622
153,0.2681990656479428
154,0.3178250170478111
155,0.5428523515263934
156,0.6560207800300113
157,0.5700291590764923
158,0.3752026503403306
159,0.6813286750099583
160,0.39985111323735534
161,0.5211145850662304
162,0.3639763895671242
163,0.49635634844835386
