,0
412,-0.7245573349139838
413,-0.7304148225672056
414,-0.7215957498435576
415,-0.727077068206545
416,-0.7156014149070307
417,-0.718584282447726
418,-0.7344926969956226
419,-0.7343095116291153
420,-0.7251188069457732
421,-0.7300856203524094
422,-0.7205994337863751
423,-0.7323293622569195
424,-0.7252338541705396
425,-0.728902816386078
426,-0.7273820856200017
427,-0.7279545566898289
428,-0.7346080681479222
429,-0.7201725963492842
430,-0.717854993193449
431,-0.7145358979019986
432,-0.719790946030729
433,-0.7231779353883364
434,-0.7218953135605378
435,-0.7353018723196444
436,-0.7364163945536409
437,-0.7212327385781012
438,-0.7412455915958572
439,-0.7348445804114658
440,-0.7195733810033417
441,-0.7263817096870294
442,-0.7195599451420497
443,-0.7225122298707263
444,-0.7176790955092851
445,-0.7155304044791543
446,-0.7150719540038672
447,-0.7237320110344467
448,-0.7229314608537449
449,-0.7290320084883543
450,-0.7306847030226665
451,-0.7397637117951936
452,-0.7210726987986358
453,-0.7248670091748352
454,-0.726672077932788
455,-0.722195907809923
456,-0.7236607135861074
457,-0.73018977642872
458,-0.7158896578085142
459,-0.7216596704762225
460,-0.7207330791430597
461,-0.7271704932739487
462,-0.7271588288389746
463,-0.7283584197743981
464,-0.7154074317994602
465,-0.7239443879182649
466,-0.7172275340704263
467,-0.7273756140459745
468,-0.7209174287144852
469,-0.7201026641655826
470,-0.7259140083012635
471,-0.7218060770244965
472,-0.7158774521188893
473,-0.7324150681522522
474,-0.7304492903878269
475,-0.7230374301198157
476,-0.7266010316965672
477,-0.7344149591980791
478,-0.7269459263749152
479,-0.7244860769607865
480,-0.7207604795811017
481,-0.7310600744902327
482,-0.7364310013636525
483,-0.723669585383861
484,-0.7261152025287883
485,-0.7261872264285326
486,-0.7319397070710381
487,-0.728114271838489
488,-0.7233949299265457
489,-0.7236961217338886
490,-0.7236167035863778
491,-0.7222711105270209
492,-0.7201677802774041
493,-0.7150441457861917
494,-0.7174189124257447
495,-0.7232551547445951
496,-0.7124522473417827
497,-0.7283577741761456
498,-0.7339632683719344
499,-0.724035796142308
500,-0.7198100314979734
