,0
0,-0.9911741090592258
1,-0.9933624342711271
2,-0.9871524049742267
3,-0.9932386809512448
4,-0.9907267946999435
5,-0.9943047795341867
6,-0.9870757782769763
7,-0.9954753871740362
8,-0.9951376896944989
9,-0.9888430660488257
10,-0.9968129932887997
11,-0.9950972663940187
12,-0.9963112407096558
13,-0.9950597423802577
14,-0.9930073359933036
15,-0.9915823505631995
16,-0.9897959104205593
17,-0.9967902581432196
18,-0.9990497323350663
19,-0.9939506161054366
20,-0.9903427915508851
21,-0.9914956747964575
22,-0.9898823603713222
23,-0.9848878424852678
24,-0.9808231233414891
25,-0.9849753868286543
26,-0.9901178760871931
27,-0.9924976986806254
28,-0.9930751237674226
29,-0.9901470593669023
30,-0.9855512202932436
31,-0.9871129635973691
32,-0.9956003876245765
33,-0.9925029536680757
34,-0.9951046409787973
35,-0.9948827500675567
36,-0.9926440354232225
37,-0.9935403764801529
38,-0.9889831432837217
39,-0.9954503352111614
40,-0.9923499617202354
41,-0.9812830921818141
42,-0.976312173882369
43,-0.9939281381160321
44,-0.9888345080109824
45,-0.9917281508544189
46,-0.9921578476974917
47,-0.9843687594526943
48,-0.992846428821024
49,-0.9905394643815255
50,-0.9950873299037506
51,-0.9884282962966394
52,-0.9939656436418771
53,-0.998093732855924
54,-0.9870749399237351
55,-0.9951723033815026
56,-0.9897998169411047
57,-0.9949701583127722
58,-0.9892837136747027
59,-0.9928428356095196
60,-0.9979329795319877
61,-0.990494735823641
62,-0.9871667357503516
63,-0.9887498813208999
64,-0.9878264487029058
65,-0.9855894773062088
66,-0.9961529339913324
67,-0.9914010468468213
68,-0.9952118392570589
69,-0.99253945225395
70,-0.9897731714217785
71,-0.9937245595303527
72,-0.9883116631634455
73,-0.9899370731277423
74,-0.9925538909622548
75,-0.9882024716548005
76,-0.9849236270644081
77,-0.98530883704853
78,-0.9982761491499594
79,-0.9986917910040173
80,-0.9903696513715222
81,-0.9901737082358671
82,-0.9954890770681076
83,-0.9888716725777171
84,-0.9882462122681953
85,-0.9905848066748875
86,-0.9900098890047375
87,-0.9846176261665269
88,-0.9867647852562212
89,-0.9932240112622249
90,-0.99094080932027
91,-0.9995295018253296
92,-0.9884867078648978
93,-0.9944232652425105
94,-0.9964886463455542
95,-0.9969527732631359
96,-0.9875617678543589
97,-0.9891707294883668
98,-0.994391481672881
99,-0.9837727250473102
100,-0.9916630501044051
101,-0.9902713348592995
102,-0.9916147481494186
103,-0.9888158477283491
104,-0.9917154666438541
105,-0.9813330893554355
106,-0.9934831852239878
107,-0.989897008534553
108,-0.9884102210779028
109,-0.9889953738716927
110,-0.9889445036855803
111,-0.9957919582269517
112,-0.9830321365471817
113,-0.9931970621374889
114,-0.9986760155095766
115,-0.994498979822907
116,-0.994698021235167
117,-0.9970961962194771
118,-0.9926354959587246
119,-0.9900732804823009
120,-0.9967959012809915
121,-0.9942186826017825
122,-1.000480290239642
123,-0.9851793860602562
124,-0.9953633899182869
125,-0.9896684857537734
126,-0.9838841204007226
127,-0.9940865859029214
128,-0.9868656417768478
129,-0.986984656242208
130,-0.9844286097574911
131,-0.9894864735900295
132,-0.9849058327148951
133,-0.9918880834879991
134,-0.9929793138862727
135,-0.9949758952609132
136,-0.9826172924761278
137,-0.9831578008566251
138,-0.9872069223304354
139,-0.9987784349257809
140,-0.9920521383163774
141,-0.9931828180869334
142,-0.9927570631395907
143,-0.988774601059056
144,-0.9931382940465087
145,-0.990173288038531
146,-0.9919874340183847
147,-0.9895641907607148
148,-0.9850149226953393
149,-0.9807982990736862
150,-0.9895309788845171
151,-0.994916134078108
152,-0.9922843460471442
153,-0.9868637276064538
154,-0.9932824291312663
155,-0.9920467564184485
156,-0.9914786470282625
157,-0.9892261870329804
158,-0.992854486178325
159,-0.9887745692566575
160,-0.9911015740530408
161,-0.9979532816081826
162,-0.9974056371037392
163,-0.9917249104113389
164,-0.9919067644076006
165,-0.9897858648248428
166,-0.9894629663378465
167,-0.990487505953785
168,-0.9951834448785898
169,-0.9796656165758206
170,-0.9935217812227374
171,-0.9882558761671371
172,-0.9916682704841956
173,-0.9874332976714458
174,-0.9904360396293693
175,-0.9973611918624127
176,-0.9927138481312067
177,-0.9929521777526857
178,-0.9974117018454643
179,-0.9982389738546924
180,-0.9925351626329981
181,-0.9968650429074711
182,-0.990895034001709
183,-0.9911644252687667
184,-0.9913051164900604
185,-0.9846080478086217
186,-0.9964547362862064
187,-0.9902603405194181
188,-0.9919991769318474
189,-0.984835493499156
190,-0.9910556551219721
191,-0.980613982521548
192,-0.9897479557774943
193,-0.9935351799980263
194,-0.9860310510326027
195,-0.9902576596926679
196,-0.9922120814417641
197,-0.9888419553854044
198,-0.9859919553851122
199,-0.9871905218443032
200,-0.9951002156533112
201,-0.9924330003649143
202,-0.9874908190915146
203,-0.9941328773002063
204,-0.9799470574462975
205,-0.9935288222300575
206,-0.9953275799871857
207,-0.9906495419378123
208,-0.99123377298101
209,-0.9825132157281982
210,-0.9936851109984407
211,-0.991032642323094
212,-0.9901772150034613
213,-0.9930880530989078
214,-0.9959838802538509
215,-0.9937256986276142
216,-0.9921783151853061
217,-0.9892560503232152
218,-0.9990993963056128
219,-0.9974863523832922
220,-0.9966809521107778
221,-0.9909040839608912
222,-0.9911708104464313
223,-0.9895783878503318
224,-0.9917167345335083
225,-0.9950597668132546
226,-0.9878246181555531
227,-0.9930817172359849
228,-0.9867798940984858
229,-0.9906175123638756
230,-0.9927205420412476
231,-0.9827699409254509
232,-0.9986096961637436
233,-0.9855411577593264
234,-0.9885521123299637
235,-0.9911609932220863
236,-0.9947623915845907
237,-0.9915764901738486
238,-0.9960637378280282
239,-0.9891075346784611
240,-0.992264545233515
241,-0.9954402831003437
242,-0.9873741989221874
243,-0.9985729556950446
244,-0.9929107114073973
245,-0.9867740567057979
246,-1.0023058506094753
247,-0.9947828834654606
248,-0.9939792846481967
249,-1.0003695437378681
250,-0.9925825061518064
251,-0.9981353284354998
252,-0.9896028975654103
253,-0.9962422633130797
254,-0.9917178959617258
255,-0.9877578965775556
256,-0.9983148687606196
257,-0.9908588821168004
258,-0.9920995622377765
259,-0.9888021592298328
260,-0.9923461444334711
261,-0.9901849813376266
262,-0.9894488177158839
263,-0.9942022045677755
264,-0.9898000137244695
265,-0.9929833284688715
266,-0.9923514766815671
267,-0.9915429878004834
268,-0.9866577944327265
269,-0.9937400185214923
270,-0.9875857656723613
271,-0.9908416776825232
272,-0.9896767917780195
273,-0.9908995571276887
274,-0.9815152494080013
275,-0.9880751593850301
276,-0.992055934589597
277,-0.9890098850338948
278,-0.9908501576969159
279,-0.9799701628377527
280,-1.0005096038449237
281,-0.9859228428184996
282,-0.98594294557016
283,-0.9890814253305734
284,-0.9914804479577304
285,-0.9916984202685442
286,-0.9935055305130673
287,-0.9880838325281497
288,-0.9903230307698996
289,-0.9902678631144797
290,-0.9889876610464073
291,-0.994254751639162
292,-0.9869264847531101
293,-0.9877806490451788
294,-0.9883865888195758
295,-0.9963330236750239
296,-0.9930790779516026
297,-0.9879894416274588
298,-0.9904284521217166
299,-0.9941211667130156
300,-0.9910246313245756
301,-0.9912814152919234
302,-0.9945916765893997
303,-0.9967081419032081
304,-0.9885013572730558
305,-0.994229673238268
306,-0.9880684526386171
307,-0.9919961703591923
308,-0.991875584946568
309,-0.9897441462032358
310,-0.9895048601571595
311,-0.9897099327274403
312,-0.9915082588679197
313,-0.9892178558260905
314,-0.9877608883857495
315,-0.9893526605662136
316,-0.9930825198549453
317,-0.9898705293919711
318,-0.9876295016421083
319,-0.9901432131998064
320,-0.987597858466813
321,-0.9999483292323548
322,-0.9890853884331867
323,-0.9885894907052338
324,-0.9929239548425848
325,-0.9889406272065497
326,-0.9900413910859217
327,-0.9862870899455715
328,-0.9897469725269076
329,-0.9860528956000476
330,-0.9941869813898373
331,-0.983436857950021
332,-0.9933637478662174
333,-0.9890050336339763
334,-0.9936170985546035
335,-0.9938277903666187
336,-0.9928844670600498
337,-0.9924867650805854
338,-0.9870140337352615
339,-0.9901132601735567
340,-0.9913657258422942
341,-0.9829773819308223
342,-0.9878981503548064
343,-0.9923738943332716
344,-0.9884699538323781
345,-0.9848382152668725
346,-0.9918224487788643
347,-0.9931915112083338
348,-0.9906516183471696
349,-1.004136635391076
350,-0.9888781526330648
351,-0.9856128901903092
352,-0.9879531398434763
353,-0.9901680020153454
354,-1.0033493330062704
355,-0.9920566221362218
356,-0.9881609217884608
357,-0.9881894166823815
358,-0.9877460963885449
359,-0.9922873426711426
360,-0.9914133000156861
361,-0.9932870979611768
362,-0.9913107203034681
363,-0.9857445831807384
364,-0.9900516358458674
365,-0.9861955689173746
366,-0.9874858680825163
367,-0.9991968677958305
368,-0.9968981713841382
369,-0.9934062549832661
370,-0.9933745787311187
371,-0.9935082755403057
372,-0.9908745331625999
373,-0.9848206137819557
374,-0.9888923621789353
375,-0.9938631036113847
376,-0.9897849390180432
377,-0.984813132923142
378,-0.9972552533612302
379,-0.9897625547481741
380,-0.9854480418751682
381,-0.9945661188582643
382,-0.9923685411488766
383,-0.9863974931944779
384,-0.9906569253644422
385,-0.9866208397697992
386,-0.9860893569343315
387,-0.9934222990396366
388,-0.994548257121781
389,-0.9887690183475641
390,-0.9837742256663637
391,-0.9823798147548356
392,-0.9923418160725489
393,-0.9914778453350358
394,-0.9911377136351742
395,-0.9899391071527903
396,-0.9952445107993321
397,-0.988071725725632
398,-0.9875388885662792
399,-0.9863435380734733
400,-0.9919902737433173
401,-0.9910918418851096
402,-0.9904948719038259
403,-0.9941771813114894
404,-0.9929918908173873
405,-0.9927018433411641
406,-0.9922080826740604
407,-0.9877544522166747
408,-0.9841225634902324
409,-0.9921369690475068
410,-0.9918335159131767
411,-0.987318297009197
412,-0.9864250334250724
413,-0.9936566158225728
414,-0.9882634038453546
415,-0.9967433782305467
416,-0.9882687243368474
417,-0.9959152300280356
418,-0.9941088284754956
419,-0.9860211775546269
420,-0.9927198465657443
421,-0.9863191021165243
422,-0.990254110875999
423,-0.9916421672381835
424,-0.9965544049306352
425,-0.9865613378504364
426,-0.9977480401490627
427,-0.98666752709809
428,-0.9925301662665726
429,-0.9872020168349985
430,-0.9952733619933477
431,-0.9832623535760632
432,-0.9969507721287583
433,-0.9900590017492923
434,-0.9930397026406772
435,-0.9916058972913213
436,-0.986756691624087
437,-0.994281223969874
438,-0.9946902235864117
439,-0.9856010108938454
440,-0.9822736249070034
441,-0.9949895684535552
442,-0.9880542388813032
443,-0.9878534859344443
444,-0.9922362550579432
445,-0.9973944991121058
446,-0.9949679679707899
447,-0.9905172423252961
448,-0.9944221409100192
449,-0.9950270567385154
450,-0.9849124426145291
451,-0.9907016827460952
452,-0.9901130190055122
453,-0.9877065257258528
454,-0.9854435493050877
455,-0.9913357666070689
456,-0.9832297814691748
457,-0.99401607229665
458,-0.9849368109740891
459,-0.9945094713803888
460,-0.9952524483919435
461,-0.9939988290645259
462,-0.9945756162912966
463,-0.9921952883861108
464,-0.9921626348706564
465,-0.9917483882964998
466,-0.9922527458163893
467,-0.9960063864308699
468,-0.9817464354079757
469,-0.9904258848463199
470,-0.9896511400056399
471,-0.9949892474985909
472,-0.9899859777349912
473,-0.9929243070166732
474,-0.9877254538188043
475,-0.9907956024901007
476,-0.993956072735569
477,-0.9868306213540278
478,-0.9833302907885602
479,-0.9942373327953531
480,-0.9908592808207798
481,-0.9932039095214384
482,-0.991893012369541
483,-0.9960318613199662
484,-0.9858206381939253
485,-0.9920963654147905
486,-0.997862694917699
487,-0.9926725794041504
488,-0.9944222910303859
489,-1.0037497861212492
490,-0.9876296592880419
491,-0.9965069219568856
492,-0.9938074659947987
493,-0.9921266009487223
494,-0.9896473575356859
495,-0.9880163264620356
496,-0.9916215023386705
497,-0.9952401908943549
498,-0.9813662113949307
499,-0.9918897182490829
500,-0.987762980201821
