,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-0.9999211866629107,-1.0316641841647163,-1.0378891479708738,-1.0347053911631603,-1.0292692617550356,-1.0225948848240454,-1.0172862717026556,-1.011480904151989,-1.005788969934398,-0.9998835384487258,-0.9965251410398761,-0.9921785034216906,-0.9894332554423184,-0.9852677728649187,-0.9829265697779865,-0.9809346967949453,-0.9779044419958091,-0.974790466593016,-0.9738228455113334,-0.9705597818957061
1,-0.9997455473685116,-1.0305011675107987,-1.0363074211379206,-1.0319967536377725,-1.0281901075397988,-1.0196502468719821,-1.0149361958441827,-1.0089459802835914,-1.0030828682493622,-0.9970669072911638,-0.9949560689303756,-0.9897750930066326,-0.9875359807085181,-0.9835692886882862,-0.9805411981611466,-0.9787575204898544,-0.9762017807911403,-0.9727848744784677,-0.9712906741210273,-0.9687051807083398
2,-0.9997999291525337,-1.0289516570829573,-1.0335523138568143,-1.0312254613632184,-1.0244287703004205,-1.0183332057908798,-1.0108417107590555,-1.0055459606479247,-0.9998664238906084,-0.993976463617905,-0.990637180925638,-0.9859601608485756,-0.9832850778723686,-0.9791728154807431,-0.9767043064592142,-0.9741034984031236,-0.9711615475163687,-0.9684849551141604,-0.9678504299284998,-0.9640571433947861
3,-0.9999033896530785,-1.034539141285003,-1.0423982012342838,-1.0386029665584091,-1.0349789637601885,-1.0279644624942714,-1.0231581041188118,-1.0164300826054775,-1.0113098386237485,-1.006132042899902,-1.0018510896850046,-0.9977586266831637,-0.9951914051971963,-0.9906717538082636,-0.988934263076815,-0.9864132355591921,-0.9827085932987536,-0.980046553809254,-0.9788494104933015,-0.9758911720841106
4,-1.0002649362533282,-1.0248072492720042,-1.0285547524125405,-1.0238113004518434,-1.0179902768641673,-1.0111673702164874,-1.0056728898436729,-1.0003647066077015,-0.9951188977562694,-0.9882714084383104,-0.9853141049437957,-0.9808887704817265,-0.9790368277805166,-0.9744651999098208,-0.9724327886073298,-0.9702236679446495,-0.9670988653798771,-0.9642952832850544,-0.9628131511302268,-0.9601287854760308
5,-1.0000640936681748,-1.0261350768124662,-1.0292279188226388,-1.0260502898370703,-1.0188409850236246,-1.012692010264873,-1.006502582561452,-1.000857940059936,-0.9958448545264866,-0.9885205508577332,-0.9862279769963058,-0.981796489554619,-0.979431602732825,-0.9749762886229221,-0.9722394957817521,-0.9708846231571046,-0.9677375264207089,-0.9643076642639072,-0.964062717110332,-0.9601728822002612
6,-0.9999940984548326,-1.0342583928747486,-1.0415262070199136,-1.0399841550662565,-1.0349064867281985,-1.028754847260378,-1.0233285523091298,-1.0181312338596866,-1.0121133087311012,-1.0073260757374658,-1.0039242277788645,-0.999609971980746,-0.9962326740722706,-0.9924629777811552,-0.9899762231040142,-0.9883299847305639,-0.9842956465816048,-0.9821452050214137,-0.9805261360057986,-0.9769331818959769
7,-1.0003983088211443,-1.0317960979045586,-1.038537527717216,-1.0360600161569458,-1.0307550183578744,-1.0246955811891663,-1.0185808524414839,-1.0136012591949686,-1.007373716481498,-1.0024378047206997,-0.9973204777971075,-0.9944312741386241,-0.9911482621467659,-0.9868614803236551,-0.9848311827601293,-0.9827622867058498,-0.9796545312757652,-0.9775629990250091,-0.9761016668970787,-0.9720893869771403
8,-0.999830776262854,-1.0311324530166506,-1.0373585264582226,-1.0331681168966487,-1.027547236400259,-1.0206163563962485,-1.0144444149264975,-1.0088520736949351,-1.0030108330994632,-0.9978510964356992,-0.9944374011283417,-0.9897231277905933,-0.9875395985673979,-0.9818872549614991,-0.9801309602698853,-0.9785075864731335,-0.9749135342941819,-0.9721063716825027,-0.9714642930543391,-0.9675449824487111
9,-0.9998231975543864,-1.0347724043407462,-1.0431276195968302,-1.0417272856705686,-1.0348664421673528,-1.028127703000116,-1.022272031040292,-1.0166117806958919,-1.01054565973654,-1.0050501168590011,-1.0016694198241864,-0.9969323118955835,-0.9942059723847987,-0.9893597939305616,-0.9880065476877584,-0.9853470663249457,-0.9821505581784246,-0.9799011481331611,-0.978555005857219,-0.9750788067677907
10,-1.000000776783536,-1.031418023184101,-1.0375845533214858,-1.035449028220583,-1.026879069251317,-1.0229681969163955,-1.017575323343336,-1.0100517039225405,-1.0045916604857041,-0.998299188842022,-0.9949290578710841,-0.9912715510807583,-0.9875418405413307,-0.9834723239524824,-0.981488486751213,-0.9796647402089961,-0.9767625525856838,-0.9732714260610235,-0.9721659654140606,-0.9696669966268924
11,-0.9995745927374581,-1.0357972165058629,-1.0443762982230145,-1.0418130654456352,-1.0364500000336103,-1.0288082388129807,-1.0242771959272248,-1.0185707728451374,-1.0123855225967464,-1.0063113301505022,-1.0027954728560688,-0.9980233397987642,-0.9960964112144262,-0.9919734493135708,-0.9896112020757457,-0.9887741204430831,-0.9843858382126698,-0.9814738416318116,-0.9807091561269153,-0.9776987740652223
12,-0.999754000781262,-1.0347650371591766,-1.042814581491951,-1.0402819096853702,-1.0365021418016498,-1.029045332439717,-1.0245025292112173,-1.0188183543540135,-1.0133083808803982,-1.0078668689170733,-1.004167711776595,-0.9998136482267306,-0.9969284316764844,-0.9937597726116867,-0.9910000472758306,-0.9886691852007731,-0.9855984152048576,-0.9829822146631965,-0.9819359641013726,-0.9787264248372877
