,0_uncalibrated,0_calibrated
0,3.765792358444934,3.947217120001903
1,19.0,19.0
2,2.9819163232626376,3.027108292720452
3,5.0093538510885205,6.4050158152504775
4,3.6561737932396516,3.5722084777579846
5,2.884032104353191,3.2846469750373792
6,8.565479770451962,9.476186027223953
7,3.943562517998696,4.14272273117329
8,5.195646453199758,8.487968877913497
9,6.256683023885903,9.345320785681784
10,2.9199142549658097,2.951030958563295
11,3.08408365224207,3.079890565014022
12,8.813694803358658,10.615845807773333
13,5.304529923019969,7.847714579219503
14,2.707738255868717,3.195376859909624
15,2.696348462666112,2.585007579067033
16,5.897263016141125,8.705854902428177
17,5.074381481629271,8.032776775109799
18,5.191811188434807,5.542417808165148
19,5.711559127698753,8.560852296199716
20,2.9971918158055737,3.1700226218847902
21,2.6416287545277517,2.3423196165335893
22,3.5649784437035192,3.5618951319090493
23,2.2793628527620515,2.3476442403179143
24,5.7215910538188,7.044263580380589
25,3.849906773080882,3.839943399656525
26,3.6312595790668443,5.238088116497804
27,9.36204708373977,13.154199781030028
28,2.7035353671339393,2.8795262459839988
29,12.137474742491852,12.270518718219197
30,3.676064083714918,3.6017767363058977
31,6.58711218656005,8.3179870392975
32,3.4394839607466405,3.7944521125320034
33,19.0,19.0
34,3.5357371174316476,3.6635604796722867
35,3.1472772614089224,3.224051967511854
36,8.04777617887461,9.60732932926549
37,8.198695489360437,8.50813814031182
38,3.9887539315042457,5.509120345802583
39,3.34333965440101,3.3566298702484634
40,5.822608003515938,7.852714374742602
41,14.526047836168765,10.536445431234146
42,1.6257735713802883,1.9068732302704168
43,5.001687915408741,6.648105105968525
44,13.850377362691768,16.61609027571237
45,6.81287191406194,9.195150024220853
46,1.8456453880061203,2.2183662902222334
47,3.6963924409344138,4.05012516813445
48,5.607601100385408,5.991546966262228
49,3.718307528327221,4.773169426885784
50,2.851228977688801,3.0519788572343196
51,3.910625020148311,8.543884137197908
52,3.436672643593754,3.9407914157591706
53,19.0,19.0
54,8.203135524621935,8.476755459166903
55,5.708971392361253,9.48823579279176
56,2.4470236108794774,2.9598443884559607
57,5.7914045307069575,3.7940398644674507
58,9.612676143744311,10.588244151951079
59,19.0,10.87733703627778
60,5.574507482319457,7.704424917178509
61,3.68390804660805,3.3558364054190837
62,3.1418497800891405,3.4922290220924985
63,3.4733930423694375,3.923840435417822
64,10.566230171656482,9.943453510905956
65,8.239809865598057,8.674183917498533
66,7.927581298283914,8.370957470483209
67,1.5641109055210904,1.719055273628248
68,5.642121075322346,8.022008285600746
69,7.794564248094551,8.962897335109385
70,4.919113416602985,5.612604011717521
71,2.6660204490855968,2.881044525981883
72,14.610002338743245,14.310083803877648
73,3.792138170866033,4.265186346949076
74,3.769383273125728,5.03529251165297
75,3.070266097426547,2.918451088286812
76,5.598439388782577,5.524184183556988
77,19.0,19.0
78,3.314218121697584,3.7126106635342633
79,3.47188864966059,3.482586882869894
80,4.918022407486636,5.4971790892987205
81,12.254978197433616,19.0
82,3.826436354124016,3.936702265535683
83,5.821107748847369,5.831707285064543
84,2.7502012247384435,2.877511408954686
85,5.110844774298319,4.1433152891674565
86,19.0,19.0
87,19.0,13.784083292220219
88,8.335478644475105,10.803257286933201
89,3.1330189346878035,3.086693461794752
90,5.351169665439837,5.6083384937436085
91,2.7070815850552017,2.6343756345530354
92,3.9641134304883003,5.283394879070188
93,4.790526333716408,7.247508905939856
94,9.847155655381174,9.794596305225511
95,2.1127135710517613,2.5529200733699065
96,10.507815776007089,10.091073854403323
97,3.489241552244996,3.8864943621841266
98,9.471234238968963,9.696739659282875
99,4.766337012779871,4.50140128305121
100,3.085243889379889,3.546677872655372
101,7.080048762689031,8.055504380839068
102,3.3227741384259426,3.8505826739259024
103,4.1994497988883985,3.662760279371678
104,5.299972054303924,5.371154461189523
105,5.093793256025469,5.279002750393422
106,8.82234046256511,9.88251461050722
107,4.445609099952173,5.765872037045912
108,3.035682921492574,3.4630431822115884
109,2.823206485984219,3.3605008323883694
110,9.329686696489636,9.905397610351766
111,5.031124025038334,4.893070896891499
112,3.9144881199034156,5.033667221658959
113,5.544724890878459,5.992841518542027
114,3.915361994540681,4.866285219675674
115,3.531790909197786,3.6885811976847096
116,3.508966891362281,3.88030321082094
117,3.774796479776364,4.536987040264013
118,1.7126138092985774,2.2721892874737684
119,14.291566633002288,19.0
120,2.71419957763514,3.2310990310983865
121,5.383540667773961,8.240192648621695
122,3.578102424481046,4.146609264980059
123,4.010277804312015,4.943055976970404
124,5.721761644256902,5.855935862328611
125,3.5806907539257176,3.7926273403032544
126,4.597866725908017,5.1313437142559035
127,3.528027023689722,3.2410549738624588
128,3.1785815867126033,3.3982592188513423
129,9.082753670793899,10.317211758653224
130,4.5518501892499215,4.135310962167722
131,3.328939706802832,3.3519875463258018
132,9.585595633036538,12.572098614931761
133,3.7245321578194632,4.198713010159296
134,3.5527299158517534,5.096945999149178
135,4.415855602932892,5.1125899183317065
136,10.08402208252052,8.880555528166918
137,8.486857771846351,8.48765067835103
138,3.063642674314978,3.6736676210871204
139,2.4999847238626245,2.2467690362729953
140,1.8684117765194035,1.8951069876041207
141,3.4708430801326253,3.7022975027985785
142,3.638770543884634,4.236093347540676
143,2.345740260371603,2.726888636998566
144,8.879465424791523,9.158772509168331
145,9.28352314390108,11.04258058516719
146,10.420751904019774,9.626463682243859
147,8.008418415353063,8.90516987442937
148,2.4912182095550404,2.541434936524966
149,6.856517592015379,8.358166316997087
150,5.216188460967512,5.375894388004468
151,3.366285853446895,3.8395594201790013
