,calibrated hard classifier,h_infinity: ideal classifier
91,6.657595143424387,9
92,6.739475859591336,9
93,8.002793246664549,9
94,7.754548255138051,9
95,6.88210215655878,9
96,7.6715277826824995,9
97,6.479944436107622,9
98,9.0,9
99,6.73126486493434,9
100,6.604372130145693,9
101,7.407390321536598,9
102,7.5173813274421,9
103,7.448142324837369,9
104,7.162152852789097,9
105,6.785835634660973,9
106,6.786854516774707,9
107,6.966574445701059,9
108,6.4695679613250725,9
109,7.1836102792275724,9
110,6.698374090719221,9
111,9.0,9
112,7.679860697746188,9
113,7.343622657108285,9
114,7.870113793636564,9
115,7.059966434666393,9
116,7.337049515959139,9
117,7.732648252360777,9
118,7.364430804195449,9
119,6.935716342989044,9
120,7.4350975696057,9
121,5.917253291147373,9
122,8.094811348833609,9
123,7.426279434313241,9
124,7.75140275810081,9
125,7.535130965878724,9
126,8.456738951721803,9
127,6.707929839660784,9
128,7.343231831001587,9
129,7.338092134699329,9
130,7.0084371141820485,9
131,6.588962498186901,9
132,6.969709298448614,9
133,6.798157032251555,9
134,7.113566246962709,9
135,7.310107379649178,9
136,8.202053137645827,9
137,8.239312871691963,9
138,6.684384457638982,9
139,8.254658106873613,9
140,7.041123961504196,9
141,7.052037009167398,9
142,7.706623474071966,9
143,7.278401508310653,9
144,6.950863622711209,9
145,6.659709852938865,9
146,6.633197861584302,9
147,7.217010685166583,9
148,7.1200808688052035,9
149,6.766442415355777,9
150,6.791601704702836,9
151,7.277401266708795,9
152,7.314168457669419,9
153,7.999345043952597,9
154,7.992866385350979,9
155,7.357322658803471,9
156,7.164973181209588,9
157,6.702560770407203,9
158,7.9166369947433965,9
159,7.906215587420589,9
160,6.705116020888367,9
161,6.925201133426006,9
162,7.354090028955557,9
163,7.696979851953582,9
164,7.209567714262215,9
165,6.8944179453145225,9
166,7.061654115054224,9
167,7.79175452104554,9
168,7.437344198087621,9
169,7.244986813369049,9
170,8.326900435931606,9
171,6.556384738986795,9
172,6.546591880151569,9
173,8.773149290558894,9
174,7.913925546354313,9
175,7.534042277773035,9
176,8.307057115356768,9
177,7.786558861220987,9
178,7.5817087453847005,9
179,7.851262113691071,9
180,6.895713897621084,9
181,7.788101423062182,9
182,7.727632267479059,9
183,7.597821543955285,9
184,7.296943153809308,9
185,7.186204728644281,9
186,8.018864812592543,9
187,6.354255519962814,9
188,7.60345057716079,9
189,7.676907059114136,9
190,6.95209083229811,9
191,6.007259330067122,9
192,7.321665385424193,9
193,7.045915345175245,9
194,7.004123675074258,9
195,7.002684866282738,9
196,7.298649333910644,9
197,7.077232584600414,9
198,7.027630867815703,9
199,8.251799172190475,9
200,7.589512261289198,9
201,7.468246405402818,9
202,7.161311987249664,9
203,7.24888401503082,9
204,8.425235093039138,9
205,7.5199569496859935,9
206,8.936074927749432,9
207,7.47527707188845,9
208,7.27057770646516,9
209,6.511129504445141,9
210,6.945404935520113,9
211,6.993722715250007,9
212,8.233592041785284,9
213,7.030380820684445,9
214,7.212915614758164,9
215,7.03525344221924,9
216,8.164845116010417,9
217,7.641259327446204,9
218,7.701315945385017,9
219,7.004723243324077,9
220,8.27097539481525,9
221,7.113452899663468,9
222,8.990072185285584,9
223,7.01886634113936,9
224,8.333694616529973,9
225,8.120039666556522,9
226,7.680177688935981,9
227,7.835301606724952,9
228,7.521231176207843,9
229,6.85428552799114,9
230,7.755003910605022,9
231,7.035015947787158,9
232,7.9288626154567865,9
233,7.043721023963576,9
234,7.522172003023368,9
235,7.19343099353294,9
236,7.777076037488332,9
237,6.631882539050238,9
238,7.216998554471224,9
239,6.762756890326721,9
240,6.9799769746489675,9
241,7.5563155486575315,9
242,7.0739248820087965,9
243,6.5132760893191755,9
244,7.436240922962087,9
245,6.863501393412034,9
246,6.665098491953286,9
247,9.0,9
248,6.837150277737297,9
249,7.357174122705514,9
250,7.606932204009195,9
251,7.093093336753275,9
252,6.114552407797992,9
253,7.160731001451625,9
254,7.7737044636569514,9
255,8.10839454157575,9
256,8.3580494794575,9
257,6.794240876230505,9
258,7.911260687384193,9
259,6.815738588887752,9
260,6.799077687449597,9
261,6.9122994842514505,9
262,7.076778801689402,9
263,7.195358420720601,9
264,7.259243744959217,9
265,7.4625042574318,9
266,8.228523527992529,9
267,7.776498888795243,9
268,6.117973045363616,9
269,6.981169998029986,9
270,7.591316681391395,9
271,7.22263760868133,9
272,7.302958615371205,9
273,7.4128074283854195,9
274,8.454785403132007,9
275,7.601141084787215,9
276,6.47238501476896,9
277,6.593535256795652,9
278,6.417093726841104,9
279,6.857322366217616,9
280,6.914233541274098,9
281,6.693969945610323,9
282,6.938929289834579,9
283,6.59494934932691,9
284,6.477309651224913,9
285,7.520585003913879,9
286,7.300831792491626,9
287,8.512797613754564,9
288,8.301688517592098,9
289,6.963956786075497,9
290,8.229938145205828,9
291,6.796602626272678,9
292,6.890105174435451,9
293,6.234829723529112,9
294,7.138169514065252,9
295,8.229298637115852,9
296,6.759813517638093,9
297,7.219727883862571,9
298,6.9362880146147115,9
299,7.65222632253272,9
300,7.225159811938656,9
301,8.204431922089835,9
302,7.061195848083775,9
303,6.889450563776097,9
304,7.936238905613662,9
305,6.879217638493113,9
306,7.785812709185772,9
307,7.297674149251819,9
308,8.142560057710124,9
309,7.690562209151422,9
310,6.874699715886366,9
311,8.9354518500026,9
312,7.683112078668527,9
313,7.853486410338294,9
314,7.882977993299327,9
315,7.498866245284022,9
316,8.371933938729933,9
317,7.211577568129831,9
318,7.791531853574795,9
319,8.561070078612756,9
