,calibrated hard classifier,h_infinity: ideal classifier
76,-0.8072645041077495,-0.6854684826255961
77,-0.8188584603711566,-0.6973301579905536
78,-0.8103637782778998,-0.700543195743849
79,-0.8205730417332733,-0.7012444967970289
80,-0.8208484611843385,-0.7214458428898627
81,-0.8198977575972123,-0.6980788152451816
82,-0.8077925483750465,-0.7033046982341855
83,-0.8214699242293643,-0.7071711297716099
84,-0.8211876131712874,-0.7121797317049918
85,-0.820461567607787,-0.7093971921828903
86,-0.8225670470815716,-0.707839856305419
87,-0.826113340238612,-0.7188474709905194
88,-0.8161753149740163,-0.7035436058811746
89,-0.823958581994272,-0.7107348630175154
90,-0.8243400924052364,-0.7082759178884204
91,-0.8337741300098518,-0.7047588486988146
92,-0.8115600843750401,-0.6851292864231292
93,-0.8320688141473365,-0.7167790395598436
94,-0.8113556788665907,-0.6980927244186332
95,-0.7999654499504771,-0.6800503429505922
96,-0.8157355012187205,-0.7063482463727846
97,-0.8290783477151777,-0.7004073453801992
98,-0.8069382813367504,-0.7122044993162118
99,-0.8207379319303728,-0.6973288120449876
100,-0.8407125358672044,-0.7110330872916582
101,-0.8139157813780764,-0.6966233317830288
102,-0.8300451483417332,-0.7164171782249549
103,-0.8099515863629719,-0.6972219597941101
104,-0.830848692368704,-0.7112537908755594
105,-0.8159867752557568,-0.6965527975790191
106,-0.8320417139843779,-0.7094655469241045
107,-0.8284707385161978,-0.7056924424108106
108,-0.8130650335468662,-0.6820226135945276
109,-0.8285680578026297,-0.7064261518036635
110,-0.8300642813269532,-0.7047837957323105
111,-0.817441159966739,-0.723341426565647
112,-0.8105048689014615,-0.695727312073834
113,-0.8259679183023849,-0.711042330077415
114,-0.8240647714374687,-0.7133604124113876
115,-0.8276238589777822,-0.7047444649999534
116,-0.8326790073584676,-0.7123002240695413
117,-0.8067161012321273,-0.6942993012093436
118,-0.8303210091615993,-0.7103692580078615
119,-0.8267950488283438,-0.6982855200181264
120,-0.8417422226414205,-0.7259500668437597
121,-0.823669334481701,-0.6894896736829492
122,-0.8265396632747896,-0.7229842058696361
123,-0.8156077609384849,-0.6961255045509012
124,-0.8254966862244313,-0.7093762960814025
125,-0.8132930563605669,-0.7010856610956718
126,-0.8125642500597443,-0.7084340232471664
127,-0.8228149431755668,-0.6959761168063945
128,-0.8195957575938625,-0.7055687580857639
129,-0.8237242771694279,-0.7060455738300826
130,-0.8194607828211119,-0.7002302412276704
131,-0.8275251974102584,-0.6938133709560386
132,-0.8212346927076888,-0.7004931989440427
133,-0.8264204481990806,-0.7004192677557103
134,-0.8411367399778366,-0.7160541756161966
135,-0.8266689881715878,-0.7057811803833723
136,-0.8165137064244661,-0.7097480287530458
137,-0.8041827615412125,-0.7044147039535621
138,-0.8254030907215318,-0.6975906414355331
139,-0.8197660470645036,-0.7104434713512846
140,-0.8320640930349503,-0.7123546435939507
141,-0.8381579387224087,-0.7123272222890621
142,-0.8216463210527131,-0.7093875900531843
143,-0.8309048606795357,-0.6991592717841828
144,-0.8308741771088372,-0.6963035445116704
145,-0.8238105654810548,-0.7010018203731223
146,-0.8305120021928039,-0.7033379267012421
147,-0.8213118377208174,-0.7027473363133613
148,-0.8246261817709136,-0.7055780139668313
149,-0.8233480974667179,-0.6978272930775329
150,-0.8201039189042791,-0.6944804303977955
151,-0.8231312383937632,-0.7046699567006651
152,-0.8199412097666441,-0.7064072557426953
153,-0.8055009470348216,-0.7010427407141373
154,-0.8097796278336895,-0.70111331311561
155,-0.8391031809020746,-0.7109421187107955
156,-0.7960415468911757,-0.6765489775093284
157,-0.828243979741716,-0.696527889037522
158,-0.8142408406598897,-0.7087778728892858
159,-0.8279507159507075,-0.7185496437583917
160,-0.8193510559961397,-0.6926945579849191
161,-0.815244669002206,-0.6918903145353241
162,-0.8292171608627126,-0.7072015765627625
163,-0.8245095088148615,-0.7172679055146404
164,-0.8135761440630972,-0.6937265301439135
165,-0.8327687826612722,-0.7065865903562569
166,-0.8167504666289904,-0.6938678547212637
167,-0.8185767931915917,-0.7022390101346828
168,-0.8312675314884382,-0.7121544128789011
169,-0.8221954481154556,-0.7068797381053791
170,-0.8192285166132047,-0.720846445397507
171,-0.8237726368530025,-0.7001060825244824
172,-0.8171117930900655,-0.7036338438248901
173,-0.8288509429954487,-0.7290156522104481
174,-0.8036693498311497,-0.6962146272641003
175,-0.8183648416327799,-0.7068904556128697
176,-0.8046920122324126,-0.6956047944193449
177,-0.8151494525333656,-0.7096243060832679
178,-0.8087595696860026,-0.7045526437006993
179,-0.8305349993373481,-0.7223463108676168
180,-0.818787765596239,-0.6976976860567295
181,-0.8173109942248334,-0.7099045571566402
182,-0.8096994029155408,-0.6915527978735551
183,-0.83206649271208,-0.7120179601548751
184,-0.8159372681909506,-0.695880443345838
185,-0.820203665719116,-0.7021265943847295
186,-0.8347251967239059,-0.7294601751486828
187,-0.8288384733229895,-0.6916728027646526
188,-0.8313982168410178,-0.7204851221821787
189,-0.8164000371982961,-0.7002393306345043
190,-0.8255399177094628,-0.6991979103713917
191,-0.8346974945749297,-0.6962869556011966
192,-0.81434300325981,-0.698558656328496
193,-0.8160697533013774,-0.7015642840683874
194,-0.8226349189852481,-0.7025817445462857
195,-0.8209957792949755,-0.6999820779941498
196,-0.8138025878033514,-0.6945438495442666
197,-0.8258629383743388,-0.7054525989555811
198,-0.829211635254598,-0.7016418945434012
199,-0.8302628623010143,-0.721518376692588
200,-0.8176113166714389,-0.7018915324986551
201,-0.8152560009700197,-0.7032227032320317
202,-0.8283775243149154,-0.7089096338289287
203,-0.810826513002602,-0.6942690467885098
204,-0.8017948221354553,-0.6937835135772199
205,-0.8155999962704572,-0.7019823983467035
206,-0.8318861514207985,-0.7240726616871072
207,-0.8359154737102117,-0.7118333823947913
208,-0.8259610181972695,-0.7154275875340016
209,-0.829112313700608,-0.7030197806258504
210,-0.8245212982594301,-0.7038435226440577
211,-0.8247527898896191,-0.7039866799937611
212,-0.8202729581457578,-0.70919860251654
213,-0.8087572042915164,-0.6893161975243285
214,-0.8320120095678434,-0.7101378239684275
215,-0.8319529638617024,-0.6994913401283367
216,-0.8266344404415644,-0.7187580921655825
217,-0.8194209923012934,-0.7080278826371348
218,-0.8103602933534573,-0.6999018008774246
219,-0.8274692937430567,-0.7095602329891113
220,-0.8010656527077048,-0.7028185112224782
221,-0.8367519863937588,-0.7141503105068517
222,-0.8159602835101843,-0.7169025957553876
223,-0.8152487901953098,-0.6996692645555166
224,-0.7919107422297326,-0.6887675532177433
225,-0.8000622839088785,-0.7018240109801347
226,-0.80697515050203,-0.6998494454870825
227,-0.8206870119524516,-0.7083375165639163
228,-0.8112210490460784,-0.6948603422695812
229,-0.8288531240549132,-0.7071042491054647
230,-0.82455050123998,-0.714540118964812
231,-0.8132288481732388,-0.6888050380824369
232,-0.830616426160797,-0.7200735332545317
233,-0.8103456810376475,-0.6915410549203203
234,-0.8200426138968007,-0.7091820648988395
235,-0.8278088850320711,-0.7040285878775936
236,-0.8295153204245429,-0.7140135756277349
237,-0.8316221325028339,-0.6976151524356184
238,-0.8233243761350533,-0.6980049224015799
239,-0.8244930164325963,-0.6954516246553422
240,-0.8213834515827155,-0.7026754564583216
241,-0.8005492554424489,-0.6880795971751018
242,-0.8249671153410205,-0.7066692385121636
243,-0.8369187384826245,-0.7063536694409795
244,-0.8108808557710463,-0.7032901605097364
245,-0.8410242866981857,-0.71115292585579
246,-0.8087540643193124,-0.6830191266781649
247,-0.8152906451166053,-0.7113521693225578
248,-0.8198765602105149,-0.6987459903677955
249,-0.823477219853805,-0.7047130309605192
250,-0.8338480107829384,-0.7171412854881016
251,-0.8166388157783331,-0.7005562462979189
252,-0.8288544279198915,-0.6858502020203147
253,-0.8222068946745212,-0.7064241137129492
254,-0.8103836354502401,-0.6973166206096966
255,-0.8074522768581414,-0.7010364460785178
256,-0.8120824647251658,-0.706426715966577
257,-0.8180285327584969,-0.6967112748776277
258,-0.8109526357932768,-0.7004868659636924
259,-0.8301258146286831,-0.7028908272581965
260,-0.8393491166210059,-0.7095470413574961
261,-0.8329562104594256,-0.7001803471606787
262,-0.8320514829866988,-0.7123545156117158
263,-0.8329997429374659,-0.7120993778988051
264,-0.8140141419525915,-0.7008343182030317
265,-0.8043468150266749,-0.6938239726354039
266,-0.8106203056695701,-0.7121563744274217
267,-0.8222961644078708,-0.7078675851620867
268,-0.8570236485371538,-0.7135525027704217
269,-0.8273759189245575,-0.7097425801408943
270,-0.82887936726481,-0.7084980449012818
271,-0.8230866227351455,-0.7060095376437694
272,-0.8358661348724725,-0.7152112170371994
273,-0.8251415796405809,-0.7092392408497323
274,-0.8047116466536173,-0.703360886936797
275,-0.8130966983384644,-0.6999217608761361
276,-0.8193687300422802,-0.6902589832287047
277,-0.8295209081665765,-0.7082459454754094
278,-0.8228966507505999,-0.6928363564410138
279,-0.8451109170698119,-0.717235740985327
280,-0.8217881616479353,-0.6989933464219754
281,-0.8296957678089731,-0.7011510539447735
282,-0.8108251888961991,-0.6937180563400344
283,-0.8098945247496996,-0.6852070892684615
284,-0.8121591425849533,-0.69232182526422
285,-0.8125878729081112,-0.7010361770187377
286,-0.8120757574531756,-0.6974925067988943
287,-0.8138964019239159,-0.706879930622966
288,-0.8060752062756078,-0.7015672712099205
289,-0.8170121362604231,-0.6956005639177926
290,-0.8167472184969027,-0.7071283889596197
291,-0.8307073992354311,-0.7001842955071403
292,-0.8224745913500531,-0.694413268223224
293,-0.8289678442457522,-0.6929542464046676
294,-0.8156962742688056,-0.6978311517864906
295,-0.8256242658874504,-0.7151257736106815
296,-0.8204491600692464,-0.6932344079878037
297,-0.8257117358629527,-0.7005529642005207
298,-0.8254422994967573,-0.7077151719313161
299,-0.8170461825544615,-0.7011329013217267
300,-0.8061875352874207,-0.6889410034802791
301,-0.8075313019377255,-0.702856714275673
302,-0.827011944250677,-0.7117688862152666
303,-0.8230346614691413,-0.6976300365559741
304,-0.8398003790021022,-0.7240776870666223
305,-0.8409191406098075,-0.7121346192071554
306,-0.8199302848849876,-0.7076357539333695
307,-0.8288647367743109,-0.7110470608531939
308,-0.8346730329481904,-0.7204666108618476
309,-0.8204854914491625,-0.6989130309605194
310,-0.8002131071853824,-0.6840750079762652
311,-0.8212246066044047,-0.7177997177470564
312,-0.8109342375600157,-0.699271546456591
313,-0.8385448686483393,-0.7251282349340318
314,-0.8209779466983532,-0.7124438046518804
315,-0.8158676510534948,-0.7048995319243931
316,-0.8014050072043647,-0.6990630856007543
317,-0.8186206266626407,-0.6996712773968106
318,-0.833219619781522,-0.7219051850609727
319,-0.8125174694496163,-0.712394820644312
320,-0.825571582501061,-0.7076830457467336
321,-0.8095788915847043,-0.6874236137908516
322,-0.8471732175158984,-0.7087560409795579
323,-0.8266001113292066,-0.7026637647978601
324,-0.8195987571902744,-0.6912973909535962
325,-0.8299899410103763,-0.6954468301381442
326,-0.8164806671358671,-0.706923466312919
327,-0.8208513461894986,-0.7006260751142019
328,-0.8175380176429453,-0.6853396573874452
329,-0.8277228174048448,-0.7044749435881814
330,-0.7942832326080431,-0.6921509643072692
331,-0.8232904283243124,-0.7122558037168533
332,-0.8261670830877741,-0.7214363434929714
333,-0.8225289159438083,-0.7165474260981334
334,-0.8252825717808449,-0.7006869043084232
335,-0.8099808751952453,-0.6989276583224726
336,-0.8205987213732666,-0.7038337027473449
337,-0.82299354684292,-0.7151653611014411
338,-0.8392980401593384,-0.6974635983236265
339,-0.8121333023277432,-0.6867285813299382
340,-0.8327309064905529,-0.7078362155107365
341,-0.8081066388159739,-0.6960128321898134
342,-0.8200930743312315,-0.6960279722746389
343,-0.8256960277349915,-0.7060534067815867
344,-0.8253736251640873,-0.6929835266725303
345,-0.8259166630488115,-0.6987673608474246
346,-0.8142325543144528,-0.6940836612024205
347,-0.8324289246618924,-0.7147029161079411
348,-0.8159088620962788,-0.7006929169362199
349,-0.8385339437666829,-0.720122376331823
350,-0.8189648083648351,-0.7094708541641744
351,-0.8146834611784721,-0.6963268634445098
352,-0.8335962848122623,-0.7101649249207627
353,-0.8073569961886466,-0.6938799689676965
354,-0.8208333529756595,-0.7045528360710178
355,-0.804832085285696,-0.6964636881083985
356,-0.8276867688432479,-0.7045354270331607
357,-0.8402199584169108,-0.7068396126423272
358,-0.8249685616485258,-0.6986514452330659
359,-0.8366353316123961,-0.7132609831219562
360,-0.8274412926678067,-0.7067505925146744
361,-0.8444518082150532,-0.7335468619352199
362,-0.8517034657349608,-0.7116667004993518
363,-0.8285359097497359,-0.7237977563458038
364,-0.8314688934412462,-0.7067422214436101
365,-0.828997566836976,-0.7187452851273367
366,-0.8279309851129403,-0.7027880260865949
367,-0.8296082538742411,-0.7191773087263724
368,-0.8159751786443135,-0.7075704376264617
369,-0.8265452126007092,-0.7028097682115508
370,-0.8226990307560136,-0.7123986408612708
371,-0.8183576147501158,-0.6968588935912006
372,-0.8443303701873855,-0.7073345938104671
373,-0.8095834904959875,-0.687788692982323
374,-0.8264182873810407,-0.706453675841367
375,-0.8121350056690279,-0.6935525540631952
376,-0.8401813495609678,-0.7116261134589328
377,-0.8261673037721746,-0.7130519068104328
378,-0.8115012153940698,-0.7011236073904644
379,-0.8202846672817181,-0.6953961795379204
380,-0.8238967734840734,-0.6965308119382392
381,-0.8115832421368012,-0.705539901197805
382,-0.8246634119963859,-0.7047058005166595
383,-0.8355469182997372,-0.712528568234628
384,-0.8298338406614334,-0.7034288184453751
385,-0.828343415886958,-0.7072475222832928
386,-0.8461943885856844,-0.718914415398084
387,-0.8180880799006227,-0.7114480481014753
388,-0.8260178025353382,-0.6976704825188477
389,-0.8148563549026893,-0.7057636302679698
390,-0.8370278911728546,-0.7108945832343394
391,-0.8237466743946898,-0.707893006573724
392,-0.8242216999999453,-0.7108901734577789
393,-0.8361495215012764,-0.7203892311018835
394,-0.8300569741356805,-0.7172345230219961
395,-0.8377482707524484,-0.700556425720195
396,-0.8163683542320085,-0.6995264917991827
397,-0.82406185008293,-0.7190249982284163
398,-0.8165683138365404,-0.6945051980090152
399,-0.8273991731028811,-0.715346951719992
400,-0.8316303042570187,-0.7051678222775235
401,-0.8156271585673348,-0.705225921088614
402,-0.8408027686467643,-0.7069273502712968
403,-0.824594677596532,-0.7194904939576005
404,-0.7953545515524192,-0.6920312415712625
405,-0.819928960778585,-0.7015908208578092
406,-0.8159406127396007,-0.6952647649941841
407,-0.8250507651164278,-0.716089596346823
408,-0.8261743902790464,-0.7167246713282076
409,-0.8272223146693071,-0.705324235147529
410,-0.8239143713550762,-0.7107776674236568
411,-0.8387286948640632,-0.7095973332604357
412,-0.8287525663129796,-0.7140439840741566
413,-0.8199984193655592,-0.7003960001156442
414,-0.8130034038285737,-0.7028250749178778
415,-0.8225778315874358,-0.7114818277834027
416,-0.8409081717689217,-0.7129081207624645
417,-0.8084515608132428,-0.702092365721349
418,-0.8052033231916196,-0.687247394301058
419,-0.8222418216394262,-0.7101610532637627
420,-0.8074425078558203,-0.7052452020374878
421,-0.8174634147494737,-0.7035489645612858
422,-0.8355258173296025,-0.708620741830779
423,-0.8237147288515073,-0.7065710784788367
424,-0.8190516687444692,-0.6982745206500813
425,-0.823801899900736,-0.7081958844347872
426,-0.8310698130105545,-0.7060287671526018
427,-0.8124578859581117,-0.7051368244187678
428,-0.807822252791581,-0.700818114180463
429,-0.8157069421166827,-0.6846486122643889
430,-0.8070771126589745,-0.7032429584811444
431,-0.8259689050663999,-0.7013699378516318
432,-0.8307887457502717,-0.7048062170543725
433,-0.8252060706462281,-0.7072954808451168
434,-0.8176255679270561,-0.7004838535727391
435,-0.8153476542725446,-0.6997690785855852
436,-0.8316019805376904,-0.7171635275351554
437,-0.8206362086325181,-0.6995198768110098
438,-0.8060733443838417,-0.704041932888132
439,-0.8210957028349831,-0.7005194152336428
440,-0.8100593709875696,-0.6987900774198875
441,-0.8205396317078959,-0.7037086465806471
442,-0.8221329775520558,-0.7101277994000179
443,-0.8065509463913976,-0.6952228957496183
444,-0.8279992180768094,-0.7146536628933243
445,-0.8279147295230296,-0.7132680082474548
446,-0.8081437104909647,-0.6901288120449877
447,-0.8175199022280039,-0.703888494064349
448,-0.8367664583337765,-0.7086071146651499
449,-0.8182351172596756,-0.6972387794196333
450,-0.8246037663709623,-0.7176275491892706
451,-0.8279083853779673,-0.7054874171785633
452,-0.8116472917736475,-0.7045291838375827
453,-0.7964694929600296,-0.6816041535669698
454,-0.8226548362247723,-0.710275046320996
455,-0.8129324701945663,-0.7042333692994809
456,-0.8278052233824578,-0.7009797829977652
457,-0.8267295968432213,-0.715219639548305
458,-0.8340665635205916,-0.7215580025280783
459,-0.835793718581581,-0.7161559511947857
460,-0.8091607326928608,-0.6946409202431623
461,-0.8154507359594458,-0.7038450096671692
462,-0.8149946484395498,-0.7104865456111388
463,-0.8110028134093881,-0.7047899876351156
464,-0.820943079800632,-0.6968209471491402
465,-0.8183007919959333,-0.697205678934812
466,-0.8183421636559336,-0.6935331451320866
467,-0.8343449482854253,-0.7204253056329274
468,-0.8233109015238895,-0.7111320169535277
469,-0.7960130262052518,-0.6966595986843915
470,-0.8367281484041073,-0.7132694821752555
471,-0.811388886382257,-0.701441715121125
472,-0.8272715313059432,-0.7137640404052955
473,-0.8195595226305088,-0.6936850585880276
474,-0.8267661650154923,-0.7137188512179974
475,-0.8160397317838797,-0.6870667134473943
476,-0.8370923200445832,-0.7145618481417254
477,-0.8270056601727986,-0.712637843464125
478,-0.8204828271284029,-0.7069594512064589
479,-0.8285919376847758,-0.7086461248976856
480,-0.821283652310546,-0.6952412536910261
481,-0.8155018382056533,-0.6918048457121182
482,-0.8225337794987215,-0.6966953528628819
483,-0.8244019630493536,-0.7071692196631305
484,-0.823579340561231,-0.7193827057512143
485,-0.8276710949979302,-0.7022230750246266
486,-0.830736106323112,-0.7043527977262871
487,-0.8068108162649832,-0.6931105697844369
488,-0.8379459892303321,-0.717904595501371
489,-0.8203183343408748,-0.6929409267908174
490,-0.8286773271508467,-0.7145577203729877
491,-0.8085156907586976,-0.701155579549459
492,-0.8284891130316538,-0.7170724440673684
493,-0.8152264369292773,-0.6828942758298282
494,-0.8287301690877177,-0.7087045955013711
495,-0.807924435632926,-0.6898521888182556
496,-0.8342883462156433,-0.7087851677212293
497,-0.8151994513575707,-0.7054047431265716
498,-0.82205715664533,-0.7016465863277843
499,-0.8344249161697949,-0.7102965577309025
500,-0.8198293402983214,-0.7031064543170771
