,0
0,0.3545588235294117
1,0.3516764705882353
2,0.3526176470588236
3,0.35749999999999993
4,0.3485000000000001
5,0.35667647058823526
6,0.35567647058823537
7,0.3660882352941176
8,0.3602352941176471
9,0.3608235294117648
10,0.3376764705882354
11,0.35070588235294115
12,0.35511764705882354
13,0.3572352941176471
14,0.34649999999999986
15,0.34552941176470575
16,0.3418529411764706
17,0.35755882352941176
18,0.3507352941176472
19,0.3496176470588235
20,0.36705882352941177
21,0.35294117647058826
22,0.3453529411764707
23,0.3573529411764705
24,0.3606176470588236
25,0.36314705882352943
26,0.3431176470588236
27,0.35085294117647053
28,0.3577058823529411
29,0.355705882352941
30,0.36894117647058805
31,0.34747058823529414
32,0.3602647058823531
33,0.3529411764705882
34,0.35329411764705904
35,0.35600000000000004
36,0.3416764705882354
37,0.3557647058823529
38,0.3511176470588234
39,0.36264705882352943
40,0.35423529411764715
41,0.3505588235294117
42,0.3616470588235292
43,0.3655588235294117
44,0.35605882352941176
45,0.34479411764705875
46,0.3695588235294117
47,0.3508823529411765
48,0.361
49,0.33705882352941186
50,0.35161764705882376
51,0.370764705882353
52,0.36679411764705877
53,0.3622058823529411
54,0.3587352941176472
55,0.35529411764705876
56,0.3510882352941177
57,0.36079411764705893
58,0.3592647058823529
59,0.3464705882352941
60,0.37300000000000005
61,0.3635294117647058
62,0.3617941176470588
63,0.3507647058823531
64,0.3637352941176471
65,0.3467058823529412
66,0.35600000000000004
67,0.3579999999999999
68,0.36
69,0.34135294117647047
70,0.34970588235294126
71,0.35835294117647065
72,0.3479411764705882
73,0.35070588235294115
74,0.35370588235294115
75,0.35514705882352937
76,0.3530882352941177
77,0.35641176470588243
78,0.35344117647058826
79,0.35873529411764704
80,0.3636176470588235
81,0.3466764705882353
82,0.35591176470588226
83,0.3627647058823529
84,0.36364705882352943
85,0.35244117647058826
86,0.36832352941176477
87,0.3490588235294119
88,0.34326470588235297
89,0.3469705882352941
90,0.35626470588235293
91,0.3346176470588235
92,0.3520882352941178
93,0.35905882352941165
94,0.3437941176470588
95,0.3344999999999999
96,0.34352941176470586
97,0.364764705882353
98,0.3628235294117646
99,0.350264705882353
100,0.354470588235294
101,0.35552941176470576
102,0.34691176470588236
103,0.3669705882352942
104,0.362470588235294
105,0.34800000000000003
106,0.3323823529411766
107,0.3554705882352942
108,0.3549117647058823
109,0.34682352941176475
110,0.3493823529411764
111,0.3493823529411764
112,0.35511764705882365
113,0.34667647058823536
114,0.3609411764705882
115,0.3648529411764705
116,0.3438823529411766
117,0.35391176470588237
118,0.35070588235294115
119,0.3475882352941177
120,0.3505588235294117
121,0.3516176470588235
122,0.3567352941176471
123,0.35694117647058815
124,0.3551176470588237
125,0.36099999999999993
126,0.339029411764706
127,0.35532352941176465
128,0.3460294117647058
129,0.3518235294117647
130,0.34773529411764714
131,0.35420588235294115
132,0.3562941176470589
133,0.3409705882352942
134,0.3579117647058824
135,0.35770588235294104
136,0.36597058823529427
137,0.351529411764706
138,0.35011764705882337
139,0.3542058823529412
140,0.3595588235294119
141,0.34723529411764703
142,0.3572647058823528
143,0.35482352941176465
144,0.3607941176470589
145,0.3523529411764706
146,0.34955882352941187
147,0.36120588235294127
148,0.344970588235294
149,0.35055882352941187
150,0.35585294117647065
151,0.34964705882352937
152,0.34691176470588225
153,0.3621176470588236
154,0.3580294117647059
155,0.3466764705882353
156,0.35385294117647054
157,0.35058823529411753
158,0.3629705882352941
159,0.3587058823529411
160,0.34902941176470587
161,0.3493823529411764
162,0.34920588235294125
163,0.3582058823529411
164,0.3718823529411765
