,0
0,4.573540675784381
1,3.6332048031560173
2,3.1556029721631758
3,2.8711321623110577
4,3.4574858700445046
5,4.590380241319822
6,8.51102187577708
7,4.0252019136100605
8,4.77931181610276
9,4.839863117741014
10,2.1462391900364217
11,4.075912593908431
12,4.9141089316623665
13,8.001767876882337
14,3.143841656297546
15,1.9778654126482453
16,3.122114533747668
17,5.334246159299273
18,6.062560840539426
19,3.572802560449353
20,5.788751684803272
21,5.383494588825389
22,4.489155602856441
23,4.96118383636792
24,5.621999030482338
25,4.586884548843393
26,2.9699860807429648
27,4.798056566104334
28,4.0877149612592945
29,4.96558948239514
30,3.938125185978355
31,3.3115617618783615
32,5.171415036112628
33,3.9712937714315086
34,5.871843846229593
35,4.644056174875763
36,2.160344741308404
37,3.7760359427639134
38,2.53129662320279
39,7.049284207321975
40,4.914415871345097
41,3.351412823214248
42,5.757333945879744
43,6.31729196037111
44,5.347362000224745
45,4.737714274820135
46,5.150658304098263
47,3.708221028842265
48,7.296794163478154
49,3.471233901958655
50,2.527117289379131
51,5.076387640211473
52,5.402345385825744
53,5.736383961745485
54,4.241089387841106
55,5.352240206623078
56,2.9881347686196964
57,6.622052348591506
58,7.578676009654535
59,2.9903212840980817
60,5.748909811663437
61,8.33438307573071
62,5.974439572399735
63,5.139100524290159
64,4.2949618995325745
65,2.8691288907581534
66,4.689555936567322
67,5.052806388458915
68,6.629007196890392
69,3.646330856315668
70,2.806759157041072
71,4.274240662864256
72,3.3597674917799205
73,4.700356288892315
74,3.369449671681523
75,3.8666108682945035
76,5.727699382299548
77,6.5734218634627775
78,4.537572514866006
79,5.923424860014266
80,7.718139764527309
81,3.644211759970648
82,6.3053972885992
83,8.356471350904023
84,8.129925545485449
85,2.937800184397755
86,5.259728249500247
87,4.230469595018134
88,4.984669134511961
89,2.911102426471646
90,2.9222014203710907
91,3.59660589772013
92,4.632336170932247
93,3.303136753231397
94,3.6140438476552847
95,2.5598227985616777
96,4.003667668628605
97,5.140158140709991
98,4.437981774729011
99,2.607102487655772
100,5.042853599228129
101,5.0391267419107635
102,4.518533766697609
103,5.331404106624686
104,8.223654368210907
105,4.398687522173652
106,3.34267342320788
107,3.629956045003632
108,3.6543308527332385
109,3.5418120187847526
110,5.197347385311896
111,3.9790181237567763
112,3.3646228761631773
113,4.020233437204184
114,5.579213702411542
115,6.130789368016773
116,3.827838624544712
117,4.083595166061537
118,5.545500693824534
119,5.1266286182041805
120,5.5996768265914465
121,2.8391711541041063
122,5.811824523115166
123,3.025725189059523
124,4.2968564094357875
125,6.127603323794332
126,4.446202526109003
127,3.24148539751138
128,3.7815646541309587
129,3.107912849628108
130,9.01484390247032
131,5.299188911587686
132,4.344705294478649
133,4.04143390635267
134,7.6095401856920875
135,4.82553154968411
136,5.385698018601625
137,5.4955940378981625
138,5.179639944992431
139,5.581245497178471
140,5.1049321386503586
141,4.80295458536558
142,7.66604474714639
143,9.792790375589693
144,4.5926315633718655
145,2.900400769255385
146,5.1683556605176335
147,5.213010628349961
148,3.3426873568130624
149,5.014825452854538
150,5.876907610896271
151,7.8380854719067194
152,5.202617395375059
153,5.228278511805739
154,4.082348404522971
155,4.1072609405788
156,4.171464480239547
157,3.070465318176476
158,3.971815697895823
159,3.129818570859348
160,4.532886833446794
161,3.6575249561786345
162,4.7887519021360925
163,6.524863275691482
164,5.883650475117559
165,4.303257240409583
166,5.396589380797488
167,3.9366715831757584
168,6.265488732047894
169,5.793539496371671
170,5.004315027614807
171,4.778938991044689
172,2.8933789058313595
173,5.726729121319047
174,2.698740903628592
175,4.5191197016131675
176,4.954137480428682
177,5.136890919759875
178,6.022986852557762
179,2.874681007543024
180,5.575059538274841
181,4.709764438752767
182,3.622589256632517
183,6.076533617427856
184,2.9090912236106816
185,5.3551139971332224
186,6.282172293610696
187,3.770723585654764
188,6.242136499064081
189,5.594723462075352
190,2.3913653409804287
191,3.557105259916522
192,4.050768904625052
193,5.473863655067453
194,2.980903969072993
195,5.010086328582824
196,3.506502284534859
197,2.926373627241622
198,4.832823036552091
199,5.245260214787604
200,3.431861000118288
201,2.796195895594328
202,5.713134803131171
203,4.907888874536315
204,4.997032769677499
205,3.8714422807373428
206,6.599008718705544
207,3.9641003437853586
208,3.7345442112761345
209,7.182532034374208
210,3.7585815905887987
211,3.8761289015831806
212,4.343306426408484
213,3.1811223557704222
214,6.3250041179484855
215,8.722471481496129
216,3.3296322942062013
217,6.614240544406496
218,5.724579418008016
219,4.469178086383872
220,3.2921103402640326
221,2.4278623405894275
222,6.161290368961867
223,5.223951873160489
224,7.278891889817705
225,4.2571223011535
226,3.6105414381101513
227,3.2288456449161345
228,4.91830577139437
229,3.1167553053952255
230,3.8026952554898443
