,calibrated hard classifier,h_infinity: ideal classifier
274,-0.8206115339312247,-0.6912433945145481
275,-0.8187372793772637,-0.7059881158713597
276,-0.8358211540201866,-0.703686891360374
277,-0.7904948784562298,-0.6878197806258436
278,-0.7913602204285615,-0.6872458174931684
279,-0.8335444220295507,-0.7132861992152246
280,-0.8371990270317138,-0.7085557719197701
281,-0.8201059853724869,-0.6982199215561212
282,-0.8153276748990969,-0.7078477017055615
283,-0.8129132932501124,-0.6919086595286832
284,-0.8264146075567339,-0.697439112720223
285,-0.8252712237050723,-0.6963395294052038
286,-0.8135358702819777,-0.723893596133317
287,-0.8266501122201421,-0.7112645980205461
288,-0.8253709426686339,-0.7010019483553498
289,-0.8231181087348329,-0.701133978354773
290,-0.8178369377412705,-0.6957206202489244
291,-0.8162878925215006,-0.702918658700403
292,-0.8397049034327418,-0.7227771163560459
293,-0.8191698501419407,-0.6999907825130708
294,-0.8305969300486444,-0.7069939359815692
295,-0.8388406285330356,-0.7202693925377441
296,-0.8247334725693728,-0.7060415096554881
297,-0.8259442848891743,-0.7029300683530424
298,-0.8335991076834987,-0.7011290427600301
299,-0.8143644213309024,-0.6931670917876371
300,-0.8274161068539417,-0.7171131590900137
301,-0.8320876900987724,-0.7156187166880993
302,-0.8135942615447697,-0.7111725271572099
303,-0.8179815754231932,-0.6999816931062381
304,-0.818829277632027,-0.7036038201190984
305,-0.8486311932444666,-0.7286482527731641
306,-0.8095066701936678,-0.6958362537081922
307,-0.8084619736940718,-0.6904094224623031
308,-0.8292012663329901,-0.7145869108560706
309,-0.8254239270480322,-0.7003462210828381
310,-0.8204956760357396,-0.7044569703874034
311,-0.8248661162302813,-0.718220331693446
312,-0.8368715604629203,-0.7115912309951266
313,-0.8088163763322264,-0.7039130309605124
314,-0.8158630081829781,-0.7104608036996718
315,-0.82550369242269,-0.7135678222775156
316,-0.8203554681497804,-0.703352797726281
317,-0.822671066030137,-0.7159838855170741
318,-0.8295724259970401,-0.7057085055030937
319,-0.8086950968550404,-0.7023392343020702
320,-0.8200720976289302,-0.6896448302448863
321,-0.8214729601751503,-0.7233238122094212
322,-0.8114367062137291,-0.6887802573759003
323,-0.8366522674301929,-0.708262060007735
324,-0.8317563830884593,-0.7099645531281605
325,-0.8366259858041811,-0.7031549386970763
326,-0.8002003986538286,-0.689760194644374
327,-0.8185543959663253,-0.7007314142986086
328,-0.8304374796079349,-0.7127728860017614
329,-0.806810896573586,-0.7121802958678976
330,-0.8281156940662614,-0.7045451058523209
331,-0.8155982565797897,-0.6844249728317218
332,-0.8105440252193497,-0.7041442726296279
333,-0.7970485193391623,-0.6878116401225611
334,-0.8003775014896093,-0.6906032176114548
335,-0.826989466716802,-0.7115793215676587
336,-0.8289471245772297,-0.6919536309489744
337,-0.8100642163677888,-0.6997616434700211
338,-0.8256272751604452,-0.7023365552117132
339,-0.820655764811845,-0.701367873717558
340,-0.8153742327580884,-0.6875272866771391
341,-0.8177860904621059,-0.6936856098028907
342,-0.827416768907144,-0.7152095759884922
