,0,1,2,3,4,5,6,7,8,9
0,-0.9550216061998343,-0.8747770348992319,-0.8197996395262328,-0.7891913630654595,-0.7691475175215233,-0.7566268060013197,-0.7477328168193584,-0.740947060247489,-0.7360748297867258,-0.732286187775618
1,-0.9550948105288846,-0.8719784205840527,-0.8161482429529002,-0.7852918451013781,-0.7652095425955179,-0.7531990881632659,-0.744428933958964,-0.7379228192251801,-0.733462564719794,-0.7296238489181534
2,-0.9605119308785779,-0.874962473506072,-0.8172355422954426,-0.7855578500589816,-0.7650545299996261,-0.7529870654779116,-0.7440320713012278,-0.737143791091787,-0.7321961880023464,-0.7282065399448896
3,-0.9516542070635385,-0.8657942151638423,-0.8099999933926786,-0.7792102991767574,-0.7584480561744634,-0.7458275436316144,-0.7367243415021524,-0.7299722382732461,-0.7250342720339159,-0.7210419469805591
4,-0.9422840529451488,-0.8683808342367968,-0.8158822694959961,-0.7864388238356266,-0.7670276355375453,-0.7536400681512511,-0.7457099263497372,-0.7397198529418293,-0.735219721377383,-0.7319487041926682
5,-0.9482136035981921,-0.8688742449260151,-0.8165758728321068,-0.7870839560956856,-0.7665617178141518,-0.7547525194286124,-0.7453408660081152,-0.7382776524464617,-0.7330858914981074,-0.7293629879166815
6,-0.9510685724311388,-0.8828366058984278,-0.831500722113785,-0.8022142967487922,-0.7820281521089696,-0.7697687556556964,-0.7611446685466458,-0.754349992295594,-0.7494998067615413,-0.7457019929462259
7,-0.9578033707037316,-0.8866984843452806,-0.8384398550937716,-0.8099849286379783,-0.7908073692906025,-0.7790088786948675,-0.7702535515919307,-0.7629312459059504,-0.7578047650170338,-0.7538465811252442
8,-0.9548751975417344,-0.8731380201284255,-0.8171824045398767,-0.7862984041046224,-0.7665070954553491,-0.753993964923514,-0.7451459958592768,-0.7388091669232879,-0.734014374275302,-0.7306680889749297
9,-0.9569249187551323,-0.8713795997666933,-0.8125205588499028,-0.7805739850303534,-0.7601007124579492,-0.7476635348983816,-0.7389665474934274,-0.7318311486346979,-0.7269920021334001,-0.7234158483878611
10,-0.9677591594545202,-0.8800209675041561,-0.8215871221150882,-0.7893505328028384,-0.7676214255830818,-0.7541497672720854,-0.7443600363167582,-0.7369614258308392,-0.7316476056543124,-0.7274928217453616
11,-0.9546555845545844,-0.8759568856756127,-0.8197216813852093,-0.7886692446347331,-0.7683584728212017,-0.7557054234147044,-0.7474704765762632,-0.7406087410021746,-0.736046825090241,-0.7326160299780876
12,-0.9526058633411869,-0.8751803163108226,-0.8218338639223998,-0.7918646011797638,-0.771830604303605,-0.7588801130815582,-0.7503615332216151,-0.7436763954372149,-0.7390748427489149,-0.7356739293149561
13,-0.9417716226417996,-0.8639117774022358,-0.8131888678781116,-0.7843543930631351,-0.7643614386758748,-0.7515671791046236,-0.7426215654503999,-0.7355873387579861,-0.7305842010263854,-0.7272463517771098
14,-0.9626348564210259,-0.8710507089413667,-0.8111733047784532,-0.7786870195823054,-0.7575931765985506,-0.7452622885584332,-0.7354815547918571,-0.7290870751216795,-0.7242206713013488,-0.7202700333318713
15,-0.9444801828166464,-0.8770186658829495,-0.8269643592935451,-0.7983341697792301,-0.7799009583461343,-0.7678923265962531,-0.7598903763259275,-0.7531846973589593,-0.7483394729577645,-0.7438573978683196
16,-0.9552412191869841,-0.8754149735245749,-0.8194282120563399,-0.7884679852783382,-0.7680833213957869,-0.7562838513205479,-0.746753625109608,-0.7397097404883625,-0.7347396531516258,-0.7314758686190539
17,-0.953484315289786,-0.8716941861908414,-0.8164348412781409,-0.7858493943895748,-0.7660994415896526,-0.7534188652755527,-0.7438786907196471,-0.7371785084595484,-0.7320765864360032,-0.7277442751508663
18,-0.9403075360608011,-0.865266557779831,-0.8122264093314172,-0.7827753704976446,-0.7642600575956704,-0.7523069023442297,-0.744604679826716,-0.738184620409878,-0.7338855818957125,-0.7311101283076893
19,-0.9600727049042789,-0.879678390154439,-0.8271251100149062,-0.7971278946259163,-0.7774110037327687,-0.7644509855766822,-0.7552314938581473,-0.7485537350480126,-0.7434246652480067,-0.7390979822293254
20,-0.9563392841227325,-0.8800334790426037,-0.8268597869898441,-0.7968340134221206,-0.777653945486438,-0.7656510297455182,-0.756863088655286,-0.7498615614633359,-0.7448285934124462,-0.7404302050033593
21,-0.942357257274199,-0.8619871435821855,-0.8066984051185546,-0.7763810068251659,-0.7571796029715185,-0.7445069498191685,-0.7358388957081842,-0.7297187470239201,-0.7250476960077242,-0.7214803989334677
22,-0.9480671949400918,-0.8710146693838426,-0.8187629542286228,-0.7892700092762497,-0.7695428055122896,-0.7570541006970468,-0.7471999806649112,-0.7407448847073379,-0.7356292514638056,-0.7312433830586204
23,-0.9561196711355828,-0.8764918249123346,-0.8232196185322456,-0.7931676724034432,-0.773775362406555,-0.760703805273811,-0.7522564508412447,-0.7452506711477559,-0.7404341974204335,-0.7367824023612802
24,-0.9580229836908813,-0.874707565060311,-0.821242155388827,-0.791019644129032,-0.7709399996936184,-0.7570912172292723,-0.747063656030596,-0.7404376698766167,-0.7351848034028498,-0.7310863598294227
25,-0.96746634213832,-0.8810754658587822,-0.8238905560123211,-0.7922146863567561,-0.7720576034022012,-0.7603736642530311,-0.7510879860485316,-0.7436837171417005,-0.7384404240024955,-0.7341110235082866
26,-0.9567785100970321,-0.8684961354937759,-0.8095003429793809,-0.7774790634524963,-0.7561073284786192,-0.7433853996324977,-0.7347013222146539,-0.7272635649705987,-0.7220504063176758,-0.7177734776895155
27,-0.9524594546830875,-0.8678721426970654,-0.8110472847418512,-0.7799155778723169,-0.7596090532873221,-0.7461555024778584,-0.7374175607632681,-0.7307080371072389,-0.7257634662904989,-0.7218050978731945
28,-0.9488724425596416,-0.8790383000938183,-0.828442767410711,-0.7994526717333483,-0.7805264070874315,-0.7673160852505218,-0.7595981815314183,-0.7526533235361842,-0.7477747531447373,-0.7440626616265386
29,-0.967027116164021,-0.8826572133907213,-0.828515963780794,-0.7977871400536253,-0.7761762703045559,-0.7622188131472926,-0.7529476871708254,-0.7443472671618163,-0.7389036259976142,-0.7347096122009991
30,-0.9457978607395452,-0.861349922101935,-0.8040583876774772,-0.7729803507797754,-0.7532642310099609,-0.741892190732497,-0.7329701799631814,-0.7269132631975229,-0.7226347267006475,-0.7199628375050788
31,-0.957144531742282,-0.8788389652924975,-0.8246999965882285,-0.7943585176078481,-0.7752285612976295,-0.7624166749590737,-0.7541042441000879,-0.7475581709230268,-0.7428073872743652,-0.7392279078188615
32,-0.9450658174490456,-0.8688256938300428,-0.8147451113526469,-0.7846854942046928,-0.7651769502184317,-0.7521297963141016,-0.7434672240457102,-0.736296934664596,-0.7317143532718854,-0.7281096074821771
33,-0.9544359715674353,-0.8781304811105949,-0.8287942870932948,-0.8000920288930706,-0.7799483574408183,-0.7684287443618555,-0.7591786684368516,-0.7525240127446536,-0.7473343347298308,-0.7433295617257973
34,-0.9605119308785781,-0.8831205313532446,-0.8274699854531917,-0.7964561324293835,-0.7765674341630947,-0.7647701709103462,-0.7561478881669419,-0.7491383019606418,-0.7445617823313407,-0.741192764688115
35,-0.9536307239478863,-0.8715356627919313,-0.817826433754254,-0.7876549117571915,-0.7674681613133058,-0.7545290130990154,-0.7454752835417622,-0.7387196819090392,-0.7337102687427318,-0.7295343139490337
36,-0.9559000581484334,-0.8829518575212548,-0.8287243713448266,-0.7982856236149467,-0.7786872357999711,-0.7659695953656039,-0.757456766116895,-0.7506885420995318,-0.7460108017577647,-0.7427436392690744
37,-0.9490920555467914,-0.8639593024147214,-0.8076357288666258,-0.7767426633214958,-0.7563418324711004,-0.7437679343930685,-0.7347092682725641,-0.7272044764360143,-0.7221435017628268,-0.7177897772139173
38,-0.958022983690881,-0.8755371980617183,-0.819831959717964,-0.7888005536840365,-0.7673645628466422,-0.754737492700214,-0.7456903842878203,-0.7381718572254375,-0.7333563003004601,-0.7298802485606422
39,-0.9534111109607363,-0.8793784170698642,-0.8261655430173215,-0.7961545319527037,-0.7755833879126185,-0.763062593859492,-0.7545717929297243,-0.7480698814453278,-0.7434509899205987,-0.7396897313008637
40,-0.9506293464568394,-0.8765368399169964,-0.8231403611707083,-0.7931070899626506,-0.7730616949817526,-0.7601454966216872,-0.751555167382103,-0.744374137775054,-0.7395577728397269,-0.7353811699703228
41,-0.9635133083696248,-0.8724962861075296,-0.8101457714316904,-0.7768681284641888,-0.755859528873184,-0.7427579127159517,-0.7340440556448667,-0.7271498079380003,-0.7223434834363098,-0.7187581204313283
42,-0.9593406616137795,-0.8836973577100167,-0.8305629953974174,-0.8004178725192896,-0.780786397802904,-0.7671881655129774,-0.7588109044107795,-0.7523852702665147,-0.7474391417184508,-0.7440135641493146
43,-0.9726638495008642,-0.8815318605411416,-0.8222064556949508,-0.7895779145233421,-0.7685505501841822,-0.7554363310606192,-0.7461372622557167,-0.7381628342124051,-0.7330462994915583,-0.7287251811709635
44,-0.9459442693976448,-0.8646021121532554,-0.8070295716884333,-0.7757986590445294,-0.7556726789789898,-0.7431760895453646,-0.734185546630151,-0.7277406863028395,-0.7232026563548543,-0.7197120370351835
45,-0.9611707698400277,-0.8743412996555788,-0.8158824838206925,-0.7839103156938232,-0.7632119312079264,-0.749758240192243,-0.7412473621097934,-0.733939273002114,-0.7290203455046316,-0.7252345942999661
46,-0.942137644287049,-0.8786332258194969,-0.8298782895097067,-0.801825084062545,-0.7838799480432491,-0.7725668412103789,-0.7634969185066635,-0.7576491811577397,-0.7528658380662813,-0.7492101771029708
47,-0.9654898252539722,-0.8794360925154295,-0.8216384133163591,-0.7897598366968406,-0.7693645586444688,-0.7562197520792074,-0.74795375799203,-0.740087596576755,-0.7350319330079952,-0.7310597023532397
48,-0.963074082395325,-0.8753224831415801,-0.8148630791302133,-0.7821786962180498,-0.7616459633913402,-0.7486714238248964,-0.739680827866746,-0.7331293321025288,-0.7284517989375167,-0.7249715701631565
49,-0.9633668997115251,-0.8740375311754519,-0.8155733342944943,-0.7835969057842048,-0.7631592819265116,-0.7502296312387428,-0.7418784405822939,-0.7342553668550917,-0.7288919681523524,-0.7245103086042903
50,-0.9533379066316863,-0.8677967260273146,-0.8112570926571692,-0.7801053172700444,-0.7593396913832886,-0.7462304678093656,-0.7375639071588322,-0.7306254779063287,-0.7258905523951826,-0.7219807055799005
51,-0.965929051228272,-0.8864272193313674,-0.8305123363798684,-0.7991860543567483,-0.7787353469947385,-0.7658224106702025,-0.7568577812319099,-0.7498028667005537,-0.7449533049317825,-0.7417702710239743
52,-0.9657094382411225,-0.8805349383637768,-0.8233721526667409,-0.7917043834548332,-0.7715568902845301,-0.7592926048604758,-0.7493638352231933,-0.7426611360954236,-0.7377628138236056,-0.7342989316638698
53,-0.9569249187551321,-0.8817500122842858,-0.8326079753059284,-0.803927676754147,-0.7845716410735062,-0.7713010382216066,-0.762829745155449,-0.7561592824977151,-0.7510693006408137,-0.7472119532200245
54,-0.9422108486160987,-0.8706724506066715,-0.8182326990125939,-0.7888229926818131,-0.7692675329253883,-0.7566385913089542,-0.7483976525053536,-0.7421722490768347,-0.737830325070073,-0.7342755286262553
55,-0.9489456468886912,-0.868911260932874,-0.8147021367793433,-0.7845241668472479,-0.7647104466079934,-0.7522866328357133,-0.7439792217439251,-0.7376335382810529,-0.7331191112422538,-0.729728939618195
56,-0.9608779525238281,-0.8797744166287442,-0.8272453222908147,-0.7973225589882801,-0.7778456441412689,-0.7652997583166663,-0.7566674866570411,-0.7491953802382116,-0.7440341946561158,-0.7404582040638161
