,0_uncalibrated,0_calibrated
376,-0.5243623579044275,-0.47859627630284607
377,-0.48072705053399795,-0.4509023807350703
378,-0.4808998666806462,-0.4474398031853221
379,-0.4885900349996088,-0.4570344012081286
380,-0.525286443162611,-0.4744634399162854
381,-0.5384151067941931,-0.48714758906775696
382,-0.5635483675903585,-0.5029516738887073
383,-0.5068291568616333,-0.4623145052184853
384,-0.5236344940166564,-0.4759152500835572
385,-0.5777962976343746,-0.5125026843322793
386,-0.5059831279510841,-0.46685962738166725
387,-0.5039451198704779,-0.45970763271470105
388,-0.525265759159449,-0.4715374111967677
389,-0.49598017827280866,-0.457529716009344
390,-0.4969695395229385,-0.45613624388850943
391,-0.4437902808300929,-0.42182692082523743
392,-0.49145260379961314,-0.4508916898996381
393,-0.5640790242538488,-0.5046023160325175
394,-0.4644491362567807,-0.43434978990671624
395,-0.4712334538387988,-0.4430144954012053
396,-0.5294714800008459,-0.4773450593413287
397,-0.4797238332886093,-0.4485377326394121
398,-0.47341923944390846,-0.4383425295078888
399,-0.517308844714096,-0.47190737328590887
400,-0.5736024519400755,-0.5118469771315055
401,-0.48832301744879086,-0.44573538042019106
402,-0.5161838319728965,-0.47041862140765117
403,-0.6002442007408962,-0.5338074930143663
404,-0.5187520156768411,-0.47305831186328734
405,-0.44378953435130086,-0.42050841368883013
406,-0.5692067967185072,-0.4979481420281439
407,-0.491658712940436,-0.4564930889795413
408,-0.5018041776071467,-0.4592711843814599
409,-0.526158135430276,-0.475973125815444
410,-0.4866355545225311,-0.4512977606559855
411,-0.6131414271681283,-0.5361207251568489
412,-0.6091774228415373,-0.5338950485737428
413,-0.5459954643500655,-0.4891988832054217
414,-0.45111793859999777,-0.4253227324185865
415,-0.44395356854654994,-0.4225718876827125
416,-0.45132792084854173,-0.4281264900178584
417,-0.5190678021848718,-0.4733361161570062
418,-0.5124555892774262,-0.4697999298553999
419,-0.5052064360309794,-0.4645677222600436
420,-0.47490778547899304,-0.44215650588763766
421,-0.5465815507520512,-0.4965526323297865
422,-0.5493977679819034,-0.49351866372971076
423,-0.5039865020034678,-0.4649701843335149
424,-0.4614429240733021,-0.4346192767499882
425,-0.4961556049531384,-0.4567375855365194
426,-0.5612015192899245,-0.5029082567927778
427,-0.5666746294973247,-0.5048547367497387
428,-0.4411348899289052,-0.42179071551687086
429,-0.4929311865312342,-0.44998015785015316
430,-0.45051136000266967,-0.4265673778613834
431,-0.4665529364616947,-0.43423241174252997
432,-0.46532679378321073,-0.43682071208151824
433,-0.5080780319390923,-0.46015435544267236
434,-0.5497531614130311,-0.4964132486930383
435,-0.45392342628229654,-0.42340889810751914
436,-0.5662352569282016,-0.503647008152421
437,-0.4252707596076976,-0.4101776088127573
438,-0.5156660306385968,-0.4717478699729607
439,-0.5048183058954494,-0.46140945617225615
440,-0.5269872652007344,-0.4783727034597976
441,-0.5801209668862409,-0.5117398062568596
442,-0.5111064635283903,-0.46564836912959534
443,-0.4972897208928819,-0.46000150329918316
444,-0.4944091826500167,-0.45704429705148647
445,-0.4468734896252643,-0.42117356869238476
446,-0.5300100344364111,-0.4811771764343005
447,-0.4482826608170248,-0.4255266050527434
448,-0.49275106811734803,-0.45411729443923093
449,-0.499885123281635,-0.46124180081382493
450,-0.535249013987823,-0.4805169087387788
451,-0.5198812229314914,-0.4723502897245831
452,-0.5251769123945961,-0.4758441146501847
453,-0.599392042617697,-0.5310017904643439
454,-0.46995789822622,-0.43911114124713496
455,-0.5976734252757956,-0.5276547636069341
456,-0.4934738901786045,-0.4558851694580669
457,-0.43411698606749455,-0.41693649311300374
458,-0.46124185484265173,-0.43347413727765316
459,-0.4894601351001336,-0.4492366061882669
460,-0.5294366953248592,-0.477212654454415
461,-0.46310069080758465,-0.4333674986031461
462,-0.4811044291179405,-0.443431600807603
463,-0.4992124548917862,-0.4621517147750239
464,-0.4811940593731539,-0.44344547681016866
465,-0.5229950066102745,-0.4721262513457174
466,-0.5692459636097524,-0.507421634765729
467,-0.4477800749764928,-0.42815286054412255
468,-0.5192900483600672,-0.47148523258442676
469,-0.5563734311747459,-0.49651625588425813
470,-0.4844271628071185,-0.4516515273736212
471,-0.45058317790002134,-0.42795222870982214
472,-0.5456104290609842,-0.4935546311658672
473,-0.5857942313355256,-0.5178231488199551
474,-0.5884641815715634,-0.5173041887055029
475,-0.447902059703948,-0.42366903381999294
476,-0.507696919080233,-0.46563195252277056
477,-0.5583131386410126,-0.49738837140033226
478,-0.5306677482546329,-0.48341354339198306
479,-0.490425225223263,-0.4530481654551539
480,-0.5676289986400082,-0.49981039766791296
481,-0.46421698107842135,-0.43579769604690893
482,-0.4587690274780405,-0.4326826990058571
483,-0.4698032640118524,-0.4363562630664602
484,-0.4917867751754949,-0.458238368001325
485,-0.44713371376886496,-0.4236393191647977
486,-0.5228700033018457,-0.47423790928183107
487,-0.4562481128381802,-0.4287355020098044
488,-0.49138133373379944,-0.4531883531128928
489,-0.4738217782370803,-0.44096063846893474
490,-0.5123419174193503,-0.469126512041998
491,-0.48406965647123057,-0.4504426410148846
492,-0.4679949649320578,-0.43942786379868704
493,-0.5416703182548114,-0.4879436316634855
494,-0.48992131865190075,-0.45293210744916207
495,-0.47911061267337485,-0.4476973763614425
496,-0.4687449918107768,-0.436581592570456
497,-0.46890276436252176,-0.44116258598228963
498,-0.4498790723178891,-0.4237673306761948
499,-0.46351028808375994,-0.4393093953336661
500,-0.5080871879903426,-0.46640579029503165
