,calibrated hard classifier,h_infinity: ideal classifier
173,9.0,9
174,7.520441364750934,9
175,6.831475226578329,9
176,7.588888858866704,9
177,7.548054177568493,9
178,6.935028766572233,9
179,6.854777988641113,9
180,7.221668006107073,9
181,7.851878872626235,9
182,7.483087131744825,9
183,7.4890838734269165,9
184,8.034631878292291,9
185,6.904334424222495,9
186,7.351561620300295,9
187,7.256549843507325,9
188,7.24919997592838,9
189,6.917996876621355,9
190,6.467363031098064,9
191,7.615140903162338,9
192,6.719101146946822,9
193,7.699414279433452,9
194,6.730907787952917,9
195,7.65043759303319,9
196,6.823393710030799,9
197,7.340957312409046,9
198,7.6761331312445495,9
199,7.467428792068625,9
200,6.905485325800075,9
201,7.386549864852751,9
202,7.704573254773931,9
203,7.798589454124918,9
204,6.293210750289858,9
205,7.699959856737556,9
206,7.588515913857399,9
207,6.704365779000475,9
208,8.24969198423261,9
209,8.028184965500802,9
210,7.8029234573696655,9
211,6.679766193454866,9
212,8.508826182898831,9
213,7.520922723038164,9
214,7.05429738345633,9
215,7.490293082892217,9
216,6.783281308295979,9
217,7.6933309507980185,9
218,6.508197943523616,9
219,7.747362805634389,9
220,7.003554371907458,9
221,7.504718377095094,9
222,8.805172873221235,9
223,7.415918419313104,9
224,7.288181104792442,9
225,7.223209674952161,9
226,7.608116787403834,9
227,6.297983023503244,9
228,7.146224528948937,9
229,8.295685731914629,9
230,6.74088861761953,9
231,7.702836130093182,9
232,8.673136901267101,9
233,7.770637934594938,9
234,7.183310490864208,9
235,6.600676137104272,9
236,6.785216100037355,9
237,7.051889217040355,9
238,7.123638995712555,9
239,7.378018992805077,9
240,7.327179953582853,9
241,7.381080888130098,9
242,7.159753890069057,9
243,7.413189167347605,9
244,8.186443163556689,9
245,7.291971491467134,9
246,7.367537180665117,9
247,6.630586003390777,9
248,8.007806948181466,9
249,7.473878392978521,9
250,6.784187304078618,9
251,6.720315831547711,9
252,7.550121094623881,9
253,7.014367085384878,9
254,7.078964647731134,9
255,6.264457180995571,9
256,6.598884315448322,9
257,8.531918424562987,9
258,6.910951498998222,9
259,7.583719422933073,9
260,7.134763465238537,9
261,7.419422873264542,9
262,8.483368151299635,9
263,6.5850070419142135,9
264,6.89595261865329,9
265,7.211538791661367,9
266,6.746994822828862,9
267,7.976246565521106,9
268,7.084680709859554,9
269,6.845909269575086,9
270,7.7188411627489995,9
271,6.117329101398904,9
272,7.205583874951761,9
273,7.588059978002383,9
274,6.831436786971988,9
275,6.941578487849589,9
276,7.667580517001694,9
277,7.084876843721549,9
278,7.487197031134087,9
279,7.142478268521591,9
280,7.58480353939401,9
281,7.154046125786988,9
282,7.06170589853756,9
283,8.004154710640492,9
284,7.780361251212952,9
285,7.637947030759604,9
286,7.124448492598057,9
287,7.1696583476077045,9
288,6.544830603703581,9
289,7.551514724337798,9
290,7.089108547006226,9
291,7.013566072614038,9
292,7.960773907095961,9
293,7.500659422439387,9
294,7.735453722144596,9
295,6.672950011771732,9
296,7.079504523628076,9
297,6.903463086431812,9
298,7.232171266378508,9
299,7.697555306387552,9
300,7.807867934570488,9
301,6.614656195914747,9
302,8.249601778223548,9
303,7.116917594833216,9
304,7.710399164886813,9
305,8.47351932838643,9
306,7.6002719501955465,9
307,6.707668548767772,9
308,6.206451283357546,9
309,6.738650363411045,9
310,7.910082118408997,9
311,7.202090238054071,9
312,7.240565634855271,9
313,8.07882705317328,9
314,7.296603410461214,9
315,7.403304788943536,9
316,6.997896776507744,9
317,7.593545916294119,9
318,7.371256069379432,9
319,8.21099808911513,9
320,7.07101353639554,9
321,6.68943485789487,9
322,7.856827924933225,9
323,7.477811134029981,9
324,7.569196073736667,9
325,7.128913925925239,9
326,8.382392103577923,9
327,7.888919979112402,9
328,7.663970748718068,9
329,7.609917547442912,9
330,7.446933626775418,9
331,7.107720937654216,9
332,6.914022719713175,9
333,6.906749757609115,9
334,7.157370425724988,9
335,8.426412945138843,9
336,7.215809514983003,9
337,8.729180651561439,9
338,7.177650243598908,9
339,7.052904851412044,9
340,7.3322601965786625,9
341,7.166031567272646,9
342,7.785696052629513,9
343,6.596129083612788,9
344,7.622416310507834,9
345,6.652632412609211,9
346,6.866426480878376,9
347,7.143366065068499,9
348,6.412933818423243,9
349,6.537314698388502,9
350,7.71445026032422,9
351,7.099334392497749,9
352,6.873639200851793,9
353,7.7546891347668,9
354,6.568176414015612,9
355,7.161268304916372,9
356,7.1921078867366335,9
357,7.621192319772885,9
358,7.044941157733875,9
359,7.324796266149197,9
360,7.356760256600225,9
361,6.588662141565617,9
362,7.192826440148576,9
363,6.307701150351947,9
364,7.511930156264686,9
365,6.967366779620338,9
366,8.801267771801514,9
367,6.591713873812123,9
368,7.459130369750265,9
369,7.404361102052263,9
370,7.209064305631657,9
371,7.106281127217641,9
372,7.072254269753928,9
373,7.359846849355477,9
374,6.581768070977824,9
375,6.8946902839557636,9
376,7.156801633221921,9
377,6.70361215027474,9
378,7.004423044511515,9
379,7.379478492513492,9
380,7.337183288866661,9
381,7.64061647947319,9
382,7.498453486379006,9
383,6.9623736843458035,9
384,7.061228193137492,9
385,6.393780584204133,9
386,6.90074488637495,9
387,7.639088558269431,9
388,7.163582790789979,9
389,7.7331832084860945,9
390,7.235245590752497,9
391,7.31236548165525,9
392,7.468053061720042,9
393,6.9385006037288015,9
394,7.051901122045569,9
395,7.351707527482653,9
396,7.6131428006790305,9
397,7.940188391622418,9
398,8.122410945056538,9
399,6.831995368585614,9
400,7.421987699998541,9
401,7.074399933338725,9
402,7.370753017710821,9
403,7.8575284896280735,9
404,6.5546266217944416,9
405,6.150210398312426,9
406,6.909471930816116,9
407,7.3597606035856264,9
408,7.260277557896356,9
409,6.88969329880815,9
410,7.095903772007457,9
411,7.2610987505817395,9
412,6.996716811760657,9
413,8.409997832657778,9
414,6.6088365284943595,9
415,7.6677449371453035,9
416,7.872879156101018,9
417,7.509474618100466,9
418,7.286136370853139,9
419,7.148029100171503,9
420,7.354828611469374,9
421,7.3151457432866716,9
422,8.145159716319728,9
423,7.608722398756306,9
424,7.043961215193617,9
425,7.102477332469693,9
426,6.270888177108131,9
427,7.9670329930720225,9
428,6.784177056782533,9
429,8.845495928349289,9
430,7.676597490557531,9
431,8.000402974051283,9
432,6.63415373150649,9
433,6.777175883688585,9
434,7.167000660737409,9
435,7.864391621840366,9
436,6.636369355820301,9
437,6.649085713648741,9
438,7.0014354092600755,9
439,7.80311275777179,9
440,7.468899945121039,9
441,8.503649472822444,9
442,8.395178832595189,9
443,6.642792343179917,9
444,7.854069551097254,9
445,8.548498416940337,9
446,6.309660661398721,9
447,7.278866253516828,9
448,7.866298155443979,9
449,7.418155887983634,9
450,6.629167227415762,9
451,7.267388279646877,9
452,6.988720578387227,9
453,8.48862757626837,9
454,6.563540971821554,9
455,7.203397213938683,9
456,7.211141162371144,9
457,6.935905161864771,9
458,7.673420150629871,9
459,6.842237570677289,9
460,6.964192213115959,9
461,7.039073945499607,9
462,7.468205023185712,9
463,8.407332901535536,9
464,6.694301046393783,9
465,7.566939755959486,9
466,6.64652734871302,9
467,6.9938697574164905,9
468,6.9301927571062665,9
469,7.437971848734117,9
470,7.728403508814023,9
471,7.51539965418356,9
472,7.468904351631395,9
473,8.272108388458681,9
474,6.9544084863739934,9
475,6.784287179100409,9
476,7.381099792811156,9
477,7.305443744614619,9
478,7.19986507146969,9
479,7.957556152299269,9
480,7.462282636310086,9
481,6.86194492083159,9
482,8.582500913496254,9
483,7.580026915545636,9
484,6.888008098988417,9
485,7.416318691776169,9
486,7.647709699059744,9
487,7.551910212737774,9
488,8.126078509345877,9
489,8.021579028921662,9
490,7.257663078100159,9
491,8.154621815258562,9
492,8.070523923061454,9
493,7.252432231381595,9
494,8.535482174414563,9
495,6.943030842406159,9
496,7.3075756389184985,9
497,7.565847919907127,9
498,8.3191297334983,9
499,7.010802700250019,9
500,7.342810498994227,9
