,0,1,2,3,4,5,6,7,8,9
0,-0.9550216061998216,-0.8747770348992331,-0.8197996395262439,-0.7891913630654714,-0.7691732102536913,-0.7563319329044639,-0.746768956982561,-0.740947060247488,-0.7360748297867307,-0.7322861877756234
1,-0.9604387265495152,-0.877991541432755,-0.8202285770312895,-0.7885088413601552,-0.7686725698168401,-0.7558998873057492,-0.7467234702832787,-0.7403509375152851,-0.7352760252472987,-0.7306180689753969
2,-0.9444069784875838,-0.8660361542303068,-0.8115559025390838,-0.7813867301505968,-0.7617398771818608,-0.7501265242038964,-0.740298081829033,-0.7348771611044729,-0.7303080693758264,-0.7266936860860727
3,-0.9454318390942827,-0.8800903380747742,-0.8306295144554137,-0.8021679414001365,-0.782373944948494,-0.7710894810273261,-0.7615685044060669,-0.7552783283793068,-0.7504734326014032,-0.7466659893191145
4,-0.9556072408322207,-0.8685659639052444,-0.8092925797332822,-0.7772197570811795,-0.7568548892264286,-0.7443352763279526,-0.7340758542742101,-0.7287334804330142,-0.724157437103813,-0.720564391229886
5,-0.9487260339015287,-0.8746799327072893,-0.8224486159222382,-0.7929635914357369,-0.773346925697398,-0.7606498803185633,-0.7520836855669822,-0.7460987172886101,-0.741347960125095,-0.7375820595383775
6,-0.9642453516601108,-0.8756674712308185,-0.8165729379772441,-0.7843161263211876,-0.763359221113665,-0.7506157789487297,-0.7411099149546505,-0.734617147266796,-0.7296398788925641,-0.7258553289355149
7,-0.9589014356394671,-0.8815457567356239,-0.8285873906420728,-0.7985654823392506,-0.7801803496686264,-0.7669735219854681,-0.7582194664269368,-0.7515992787929437,-0.7464936068436766,-0.7423621946958923
8,-0.9493848728629779,-0.8710628619072697,-0.8162333401716863,-0.7858113111775986,-0.7651079406841073,-0.7518874444097117,-0.7422363123897014,-0.7369374207341444,-0.7324175738947357,-0.7293372326547436
9,-0.9521666373668747,-0.8749645256730467,-0.8210118162319293,-0.7908009864046602,-0.7706449932182617,-0.7577764096168431,-0.7482693733124989,-0.7428004721643947,-0.7377637256150719,-0.733582278217708
10,-0.9495312815210777,-0.8842245572531789,-0.8383866574985526,-0.8110526616887093,-0.7930204264454181,-0.7804135462452693,-0.7710575999307651,-0.7654059548514562,-0.760307556550492,-0.7556786048564966
11,-0.9492384642048781,-0.8729728327535948,-0.8208267621002527,-0.791347033045635,-0.7710558444472594,-0.7588780376765794,-0.7488351584293181,-0.7433917454407336,-0.7384758728735389,-0.7345927437406277
