,calibrated hard classifier,h_infinity: ideal classifier
0,2.2351316464256765,9.0
1,1.8382174938831604,5.902958934263072
2,1.9416330176792262,9.0
3,2.393165825451557,9.0
4,4.229062161652071,9.0
5,1.6138299731872987,9.0
6,2.2954498015659266,9.0
7,1.4108106054645333,9.0
8,2.3974211469146898,9.0
9,1.9187002630709036,4.927932381178362
10,1.6302080158787366,5.984980281877157
