,0
0,2.3873774335172957
1,2.512424044661136
2,1.923635065322478
3,3.4592170022170086
4,1.8940657688622518
5,1.9027426346790652
6,1.2790775619850132
7,2.236129171444697
8,1.317101465347757
9,4.163705397218266
10,3.278858381129668
11,2.34750610226396
12,1.64113237050334
13,4.975764308291536
14,0.34138862248147284
15,1.1722174553042182
16,1.8653257679097068
17,2.316718226426383
18,2.0374424017822896
19,0.9228279914442519
20,5.234358421404787
21,2.306601128881687
22,4.05466075850639
23,2.1946786580204267
24,3.633691150276486
25,2.077279062292245
26,5.035944082696235
27,3.1335584417058167
28,0.0
29,3.3182019244533354
30,3.459474168793526
31,0.38419661149654916
32,1.964255163661361
33,2.8663033707172096
34,1.3686188630213032
35,2.6082929038439637
36,0.0
37,0.808898149370852
38,2.129443878530715
39,3.0807240504141786
40,1.6592247411330054
41,0.6480525881214252
42,1.5854429351312556
43,1.616563036350788
44,4.050965908492312
45,4.524172778242893
46,2.1300031421931678
47,1.823707438201565
48,0.0
49,3.882661320024165
50,1.5881049585673712
51,3.7670005171137264
52,2.9012515918253463
53,3.767328322790868
54,2.9766012541275355
55,4.856294704089065
56,2.719818248023779
57,0.15762189774508784
58,1.3933417849926926
59,2.0716152123535627
60,0.25127333531030405
61,3.336678357632043
62,0.0
63,0.8970723919982195
64,3.114549364732739
65,4.564729561728772
66,2.859914924709834
67,2.015306997122532
68,1.817024330541363
69,2.400288006350188
70,3.3811427902510904
71,2.989452727858137
72,4.137726726361356
73,3.362347445239796
74,1.587669435446308
75,2.260848492227196
76,1.6246399490328718
77,1.942273233341672
78,2.720874008409143
79,2.6433705267790626
80,3.2542053629338565
81,4.741246360737958
82,4.351958940045477
83,0.9539743154000034
84,2.9849661271546215
85,1.5718227774395384
86,4.215098851983785
87,1.7897446308158627
88,4.654019225070724
89,1.5407509530030739
90,1.7779900563361972
91,4.102038898523145
92,2.630562705295791
93,2.0174604102065534
94,2.520312106515902
95,2.1193031419348567
96,2.3290722747685444
97,3.566399343074837
98,3.150094373299423
99,2.4967585801597876
100,3.77738835217295
101,2.590068854958308
102,1.1751833694566356
103,4.285991432558341
104,3.408144935356158
105,1.088292801367222
106,2.6571902865701604
107,4.2679013360872675
108,2.0186058481560294
109,2.548123021058057
110,3.4360511977696473
111,1.9986259049947532
112,1.5535747855367237
113,2.138328055341759
114,3.2748783009760984
115,0.6197149638956119
116,2.887115893656594
117,1.642571168849362
118,2.8310455357803246
119,1.9397220771950852
120,1.702400009782999
121,2.629661415623702
122,0.65721223291692
123,3.295662649742089
124,5.624497027589054
125,1.6554472342528568
126,3.1430483682776176
127,2.0566185665491297
128,2.437888993816821
129,4.793717954478298
130,4.3877095826357815
131,0.8780058404138847
132,2.2238830752986307
133,3.177278799127268
134,4.022578717767191
135,2.843198075485565
136,3.2578982980835187
137,1.7423445531894193
138,2.479054139049761
139,3.4371509494116936
140,1.8923137910310297
141,0.6787904987604387
142,0.48666537970107127
143,2.3920427390223526
144,1.7988626725759005
145,3.3296257157193647
146,2.72219980996821
147,0.0
148,1.4726236111342281
149,3.1918473700589747
150,2.9265268734233376
151,1.4531398432833966
152,3.7995827862493394
153,2.7834644964311597
154,2.351052916972786
155,3.4322022108553787
156,2.790515210772846
157,1.8372774836297785
158,4.512213489685192
159,5.191993445294215
160,0.3635702578835013
161,1.5990432478964485
162,2.650858679417539
163,2.494614422861683
164,5.3437433787671
165,3.075183878800225
166,1.1598829287167103
167,2.7796203427356487
168,2.662943098230743
169,1.2944358778443394
170,0.5035048115975207
171,3.190188635762893
172,1.6447577137141525
173,2.3348940977389607
174,2.3151905675631115
175,2.888300466504461
176,3.238382447274206
177,3.372255090702626
178,3.770120767263089
179,3.7223958741758287
180,2.5791523879717855
181,1.7462496528585216
182,1.8595941137925625
183,3.319159978034709
184,5.123914453228451
185,2.2212396079125476
186,2.1649089530468193
187,3.4888979800672675
188,0.7241039575750619
189,2.5675491295420945
190,1.812993934975302
191,3.382973518726367
192,2.645394052661133
193,3.0361459887406737
194,1.1348878683583523
195,1.4811087423360894
196,3.9670128915990346
197,2.789979027298177
198,3.6592787873781165
199,1.8222709782215982
200,4.876143150730163
201,1.7956097455624085
202,4.861927356721307
203,3.1000986866293587
204,1.4738212205202832
205,2.1390624280157797
206,2.1840244631079004
207,1.3495532750466728
208,4.326234131296168
209,3.44650090942453
210,3.1874552400198795
211,2.864105972743559
212,2.1464248910161783
213,1.2252468831326975
214,3.243289210539445
215,3.8770800639030085
216,2.9115078668470984
217,1.9981467712301786
218,1.699525953550025
219,2.1147817805953237
220,2.2097715484899716
221,2.169955252856155
222,2.647390070949518
223,2.4774912205447164
224,4.426692769418954
225,1.2807897825061643
226,2.5495471012094084
227,1.2161505727177637
228,2.5298611904422597
229,2.9245682716088823
230,2.645515910555972
231,3.9645350385487075
232,1.4229361854525173
233,5.616053809965067
234,2.3601231632877995
235,2.1850659193756945
236,1.4036135202101572
237,2.384850770608484
238,1.3602277452322458
239,1.8536597233813825
240,2.7679001237879612
241,1.3556377728197009
242,3.5384575507049734
243,4.270950092647759
244,3.8642754108825494
245,3.139116038365637
246,2.801718368907192
247,4.3906289750273135
248,4.429902148393435
249,0.9237229580526802
250,1.8446517226544035
251,3.1018115735407856
252,3.692456883205468
253,1.5959326264473983
254,2.0923985959701588
255,1.7332341144382282
256,1.065608033488921
257,4.221798042401815
258,0.9803101793494299
259,2.0435303194330094
260,1.5653066424937854
261,2.695425829356507
262,3.0330397030485576
263,3.7653545566632154
264,1.5122499634660385
265,1.9299104412933112
266,0.2818989594055189
267,2.544158259677418
268,1.8867899038697957
269,2.271052194347587
270,1.4138008206708375
271,3.6767983709408925
272,1.7888427113135639
273,3.314293560546205
274,2.8069883319289772
275,2.3003778229601073
276,1.92686184884478
277,3.3296442038187326
278,2.4540840340144925
279,2.586484798966402
280,1.240427378446511
281,2.3036115049143007
282,3.044101324793593
283,1.712463589230105
284,4.573472881129993
285,1.0909198622574579
286,2.254084584296573
287,2.805526672627835
288,3.5534835474450492
289,0.663987648289331
290,3.863313012877927
291,2.812870395518268
292,0.1588155125960281
293,1.438946732379507
294,0.0
295,4.219895042614655
296,2.000359954516518
297,2.26291102839007
298,1.13305920536355
299,4.4841191462857415
300,2.7726503538958283
301,0.9315699631715456
302,2.4755355804305816
303,2.9803816455214873
304,2.090549125730247
305,2.6704158088963497
306,1.0246854145235003
307,2.194979968293743
308,3.0134435939891935
309,2.3377055888300156
310,3.313533777217576
311,3.3787277649885796
312,3.0158006692785717
313,2.3691824595271482
314,3.7579621344703
315,2.1537864115520993
316,3.6698574519092793
317,5.055695616151567
318,0.8382875835284332
319,3.490571209748343
320,1.9205529118111448
321,1.8905518180347454
322,1.3857083080949917
323,2.7255918486011557
324,3.5522016195653885
325,3.148651642573136
326,2.4700535598522766
327,2.5893294364687427
328,0.9418466993659251
329,3.3971431828124388
330,5.85706600159275
331,2.8564943754938468
332,2.336925625447136
333,2.8104529270475505
334,3.0915732512517184
335,6.666216751020072
336,2.2417961629930363
337,9.80174763926409
338,2.6743093405900997
339,0.7017388300277132
340,1.1062215010789755
341,1.6265020918946549
342,2.8550841817547887
343,0.0
344,1.5498339311792648
345,1.2454575558097463
346,2.240358023288413
347,1.1694994430073322
348,2.924201854397907
349,6.643669630405101
350,3.195749682865585
351,3.1334919575425557
352,2.7796554936833875
353,2.3976824938029013
354,3.7992896268335046
355,1.5046740792149127
356,3.734853359904919
357,2.0091803336306393
358,1.36022496811149
359,4.555388350983114
360,0.6339414222106637
361,1.9331184394235625
362,3.010821422676242
363,2.9855488187715076
364,1.0419853662778606
365,2.011861231589765
366,3.9030499788989856
367,3.290984167848924
368,2.8137167192516346
369,1.754276268639559
370,5.2887911962742535
371,2.615267880258919
372,2.814616060279142
373,0.0
374,2.7200808424207845
375,1.5499581915497993
376,4.146269129392131
377,5.490252017754993
378,2.4198138304652153
379,2.145212582486309
380,3.129504453938032
381,2.4050868534634984
382,1.9406867450313312
383,2.1995601019867896
384,2.3779035248584544
385,5.054691211946723
386,2.6851830601497317
387,2.5669528501078194
388,2.874876362496197
389,1.5088573540283436
390,4.4391354690646425
391,5.657370237492255
392,1.7179597851198163
393,1.3207931030861766
394,1.0881591155508696
395,2.422511421956272
396,3.9381615567195354
397,2.1616325483137286
398,1.7615611925943027
399,3.052643596846458
400,1.3512540623825684
401,3.891604807486802
402,1.9041775316080316
403,2.761247665871351
404,3.1038993744576864
405,2.171599900122542
406,2.6873176635873453
407,3.3177584492800376
408,3.50076326709887
409,5.184589559468861
410,3.1382687609244684
411,1.3175607597138796
412,1.4168456025822929
413,1.6717126742108048
414,2.619975307633402
415,2.181293642331331
416,1.6137208637351481
417,1.4661153875635726
418,3.014956229090275
419,3.5786988316765167
420,1.36040811278465
421,2.6298397668884474
422,4.4004663953699605
423,3.3173644958035324
424,1.5244417011601465
425,5.07765733924151
426,3.122286261871175
427,2.066838498791165
428,3.451731409392079
429,3.4557922749501206
430,4.706429353430378
431,1.4195658672570812
432,1.6668788514246569
433,2.095766285194037
434,4.424523963199565
435,1.4404791800039498
436,1.875554769005284
437,2.6612407901617456
438,4.358972979408362
439,0.9712959727841592
440,3.055877014194731
441,2.474283260832221
442,1.800440004815235
443,2.472615150756938
444,0.6042686339142288
445,3.1078560654609735
446,0.061774211876510776
447,1.5070813761374175
448,2.728996599260473
449,1.4287259742194949
450,2.120156564779623
451,1.2937755554845736
452,4.892910652873967
453,1.442057065773134
454,2.5234996709551742
455,3.3286766144087174
456,1.7784992088257536
457,1.6775755954263145
458,2.070141026526776
459,0.4200549570678227
460,0.7289401831002154
461,3.0719817969066074
462,2.312382501928145
463,2.6225425050588744
464,5.888986816959928
465,0.0
466,1.0425139590360097
467,1.828154765256155
468,2.2226295329426797
469,2.0743801200208916
470,0.6524034872549493
471,5.3116719775920584
472,2.5511393918439444
473,3.816312625737152
474,0.3204097386519965
475,4.376536296178596
476,2.5932420082343577
477,2.362042730678848
478,2.5380482295153954
479,2.2409821957479075
480,1.8571644856574268
481,1.1685216723543372
482,3.1906924761669213
483,1.4499444106310224
484,3.8963787793390923
485,0.7851993365536681
486,1.1026611171825962
487,1.8371809131981085
488,4.723530498348848
489,2.3920495795642474
490,2.907721603982585
491,2.734097653953641
492,5.448748672705352
493,3.1602751758522545
494,3.7891248345464517
495,2.2362117214357125
496,4.922582701036856
497,2.4047810339698232
498,0.7753915223121561
499,2.364004064491268
500,2.6803010706315167
