,0
0,-0.9913625056337517
1,-0.9867708554186615
2,-0.9915299294243524
3,-0.9874182398379747
4,-0.9937528259934344
5,-0.9928948805382111
6,-0.9932329796297054
7,-0.9913706553713555
8,-0.9974121097588574
9,-0.9916062242105035
10,-0.9861280034146434
11,-0.9913136163297711
12,-0.992221303622577
13,-0.9825669804867556
14,-0.9988669080527955
15,-0.994558110222117
16,-0.9905845895907003
17,-0.9937607115344795
18,-0.9939979225913146
19,-0.9973029720758202
20,-0.979160311334403
21,-0.9909932452761806
22,-0.9866028610319717
23,-0.9929356442594528
24,-0.9898708116618692
25,-0.9958712852805999
26,-0.9840681351001433
27,-0.9902648871586569
28,-1.0012379053824931
29,-0.991904935904794
30,-0.9886838566084815
31,-0.9992183704167293
32,-0.9955844131108514
33,-0.9870219595979753
34,-0.994632229945789
35,-0.991797707585749
36,-1.0023103963719047
37,-0.9974242033326165
38,-0.9957345922880116
39,-0.9870356883566042
40,-0.9934889293951884
41,-0.9977667504331436
42,-0.9931096766306002
43,-0.9930897628737803
44,-0.989682302813739
45,-0.9855846570218696
46,-0.9903939021447229
47,-0.9940897538345281
48,-0.9986182346560833
49,-0.9863909202013952
50,-0.9937241419877627
51,-0.9851200801259127
52,-0.9853175149195385
53,-0.9850358328900388
54,-0.9899492332956414
55,-0.9890181550953464
56,-0.9913198536160952
57,-0.9992133018201611
58,-0.9933313937038961
59,-0.9922491188587227
60,-0.998427630750525
61,-0.9898758590007379
62,-1.001428297054736
63,-0.9980930772695378
64,-0.9966129630337991
65,-0.9867902997832466
66,-0.990209286471538
67,-0.9907172116984254
68,-0.9948041712422463
69,-0.9894003094536452
70,-0.9926562009899086
71,-0.9919670518408518
72,-0.9905742263692574
73,-0.9864872745789891
74,-0.9939253958785925
75,-0.992844057551299
76,-0.9932062230130023
77,-0.9946905789283582
78,-0.9938242833831712
79,-0.9949473269290016
80,-0.9914526875599232
81,-0.9868629644854247
82,-0.9857139345606615
83,-0.9980124471054916
84,-0.9873077015435511
85,-0.9950303847360977
86,-0.9831364265339301
87,-0.9943071075085557
88,-0.9860803045566302
89,-0.99235515790286
90,-0.9910943463737313
91,-0.9827241867130283
92,-0.9902818333077201
93,-0.9936331515410106
94,-0.9911529861025178
95,-0.996544040783657
96,-0.9906715988920023
97,-0.9890124992588535
98,-0.9922187472723756
99,-0.9945218351386078
100,-0.9837411264752868
101,-0.991692100218923
102,-0.9937657754092967
103,-0.9889038046805196
104,-0.9903034473232304
105,-0.9932183815297305
106,-0.9909455977051139
107,-0.984388215976433
108,-0.9915442074231097
109,-0.9914769433993817
110,-0.9879518308604406
111,-0.9959317340206711
112,-0.9941017055995749
113,-0.9896162140748218
114,-0.9913587095346046
115,-0.9972512984480227
116,-0.9882738909164059
117,-0.9947139271152834
118,-0.989828834112653
119,-0.991219702220526
120,-0.9901408244771688
121,-0.9912793702682403
122,-0.9980850822040417
123,-0.9862923867424053
124,-0.9849551343711179
125,-0.993561976809418
126,-0.9877014575941885
127,-0.9901774657923241
128,-0.9894727406450744
129,-0.987297713435478
130,-0.9886981309477035
131,-0.9976353669890731
132,-0.9929401345183859
133,-0.9940102712934796
134,-0.9870152423811344
135,-0.9901113700888851
136,-0.9881701203646687
137,-0.9919773845330736
138,-0.9879875269401773
139,-0.9904416044832944
140,-0.9951742310528418
141,-0.9990118475852205
142,-0.9989118346750259
143,-0.9897549244173405
144,-0.9951054695917528
145,-0.9861306111754075
146,-0.9939040054649622
147,-1.001070141544759
148,-0.9956878871398019
149,-0.9845168413739749
150,-0.9915201213694858
151,-0.9939254327518323
152,-0.9873732280700797
153,-0.9941786272144697
154,-0.9931199888787974
155,-0.9850578715750714
156,-0.9884706147820217
157,-0.9923303810482117
158,-0.9838197577397156
159,-0.9830793459681415
160,-0.9971004396057638
161,-0.9930640284673177
162,-0.9882195269863093
163,-0.988077499075484
164,-0.9885469024393017
165,-0.9918444442291074
166,-0.9963867620164478
167,-0.9913815995597531
168,-0.9930048740606656
169,-0.9961411337554404
170,-0.9986514623293263
171,-0.9906534158716327
172,-0.9969797934764799
173,-0.9888552207702025
174,-0.9954993524210609
175,-0.9906555546060268
176,-0.9948649185213345
177,-0.9881713520082239
178,-0.9902846938902699
179,-0.9895357990790566
180,-0.9940633807158239
181,-0.9934798805578352
182,-0.9944710809943352
183,-0.9891929675821894
184,-0.9869666741292232
185,-0.9877389904533534
186,-0.9879961562690551
187,-0.9920409248442331
188,-0.9985337132077322
189,-0.9857872400852562
190,-0.9927624143009348
191,-0.9881483784250731
192,-0.9901214561493212
193,-0.9871425188272163
194,-0.9962404386852797
195,-0.994663913291524
196,-0.9897423224115549
197,-0.9872579850028829
198,-0.9896012586854298
199,-0.9902066653017179
200,-0.9885145489138059
201,-0.9972313448300975
202,-0.9835313438771548
203,-0.9824819019060357
204,-0.9957294819451725
205,-0.9893575946679511
206,-0.9884355822006023
207,-0.995769709252143
208,-0.9871680196196213
209,-0.9900904199729894
210,-0.9871094670093054
211,-0.9890796326043187
212,-0.9919599467075686
213,-0.9986597958830284
214,-0.9926913745656227
215,-0.9908598362902462
216,-0.9903716718860257
217,-0.994488343388978
218,-0.9921896876356128
219,-0.9917181034563178
220,-0.9913651304692991
221,-0.9884001546218303
