,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-0.6597659369406979,-0.7109743016363673,-0.6912903892769967,-0.6609570533429424,-0.6375613535073114,-0.6094877480721835,-0.6035422745660342,-0.5782704132434432,-0.56324796498738,-0.5534557300601523,-0.5396354265898553,-0.5301082196550326,-0.5163911391420128,-0.5162456171457842,-0.5028503123123751,-0.49664619935930754,-0.4929759168450737,-0.4852369746379191,-0.4829349851671482,-0.47500390149919286
1,-0.66501759083567,-0.7129499065892707,-0.6918706990767725,-0.6598234881968805,-0.6371066099171272,-0.6081008361034412,-0.6024367457855514,-0.5777569326640565,-0.5630083788121346,-0.5530538756242809,-0.5382199265065738,-0.5293882863825308,-0.5159926244364543,-0.5154102155860286,-0.5028342862599422,-0.49581709578319355,-0.49239638609299763,-0.4844223996130389,-0.4815681442439591,-0.47409035702556585
2,-0.6325610003741015,-0.6948471447644796,-0.6825943268492342,-0.6572819634003426,-0.6349240595107544,-0.608439606532726,-0.6026632505687757,-0.5784509582528227,-0.5624370308236695,-0.5529210745684108,-0.5389599491428394,-0.5288592986812511,-0.5149122116759329,-0.5153929069189155,-0.5008148022498358,-0.49498219007017935,-0.49192336618099963,-0.48386230345508957,-0.48043249441047053,-0.47348217089824857
3,-0.651913836636229,-0.7056694078093864,-0.6858957511402819,-0.6554064695168136,-0.6350176025228552,-0.6083930347580937,-0.6035303805757348,-0.5797970348164889,-0.5628385631650877,-0.5536950772258369,-0.538596214317212,-0.530381038027992,-0.5169457325309199,-0.5174986917241086,-0.5036651130212628,-0.4970462190653332,-0.493257656752159,-0.48665548551182886,-0.48260666359011284,-0.4746325437258811
4,-0.6876026397974768,-0.722878200238299,-0.7042134732535577,-0.6754011751929583,-0.6538974436727675,-0.6281958094518099,-0.622290184329129,-0.6003710875645836,-0.5850368481656494,-0.5762100212361393,-0.5613632788764306,-0.5518977260154625,-0.5393289007097309,-0.5395450260181051,-0.5260865166977177,-0.519597353909874,-0.5171803648592,-0.5102286972689134,-0.5053447686966485,-0.49846661702670064
5,-0.6583410731112185,-0.7120425665686431,-0.692668569933368,-0.664988288923288,-0.6386103377006317,-0.6096924278169388,-0.6029961566886617,-0.5739017194024523,-0.5609897688679367,-0.5507975412775353,-0.5375333933055783,-0.5281904375247481,-0.5160972973691745,-0.5144107079684914,-0.5012609483982294,-0.4950438606403128,-0.4905871557181742,-0.48266363852472016,-0.4823926841586581,-0.474606033752021
6,-0.6119685791536036,-0.6790467397929523,-0.6473180527064786,-0.6068047716556523,-0.5824288014572683,-0.5511909229518183,-0.5469123559057654,-0.51865798916243,-0.49993315371608155,-0.4908511587652895,-0.4733464223412742,-0.46709713293035793,-0.453388820480809,-0.4518370117476021,-0.43757918361355425,-0.4314642502585002,-0.4272245913243916,-0.4207613281771664,-0.4181512654270631,-0.4105101419417837
7,-0.6412509031104492,-0.7012211343497782,-0.6828510153434282,-0.6516641638183637,-0.6275756798413114,-0.5977421491263576,-0.5915257616303995,-0.564754181017003,-0.5496192274393694,-0.540476274541062,-0.5238988351903879,-0.5157417566998959,-0.5021287929000721,-0.5008226836295087,-0.48806874132696315,-0.4817977891810412,-0.4768109163163124,-0.470315677012364,-0.4675778516166826,-0.4594669449869499
8,-0.721539246210897,-0.7438196452099731,-0.7228607528137333,-0.6937853580276119,-0.6743856202121193,-0.6492649399990499,-0.6447972966364229,-0.6237797906436562,-0.6082574858429046,-0.5997464367460581,-0.5855407809738478,-0.5758348252469918,-0.5637637987422187,-0.5640054153506326,-0.5508857201791566,-0.5437539301754102,-0.5417975819312381,-0.5349418235795997,-0.5302942250927474,-0.5218594164512782
9,-0.6188420856390134,-0.6845352465581003,-0.6788364281817252,-0.6594865358472748,-0.6335178247439294,-0.6091617196539251,-0.6022285774410546,-0.572877308398176,-0.558703322654039,-0.5468102041344248,-0.5374442851308476,-0.5259596064434153,-0.5128935034088581,-0.5117579192820685,-0.49712877090902197,-0.49023690623163235,-0.48861058515610806,-0.477732562063135,-0.4771493864405413,-0.47125272548673763
10,-0.7085404837846087,-0.7388105424100798,-0.7204646328279125,-0.6914640930430904,-0.6687486579157147,-0.6411921991945145,-0.6346641596104795,-0.6112010341159606,-0.5974517157970279,-0.587819259546199,-0.5750806805886952,-0.5649617974555081,-0.5505038134207799,-0.5513400814914536,-0.5393955208098427,-0.5318815061315056,-0.5286548182274392,-0.5198003043974878,-0.5181616375615483,-0.5109752935364109
11,-0.5956674844300837,-0.675190643197943,-0.6524578570237688,-0.6179815250901652,-0.5918486861126578,-0.5579648255287343,-0.5511180090005674,-0.5223856168766597,-0.5074093889049365,-0.4972939625448277,-0.4803299658901824,-0.4730622223211224,-0.45929865728843394,-0.45775357686165896,-0.44360660600088986,-0.43903530984846806,-0.43264553584841,-0.4266440252300852,-0.4247677045223496,-0.4162539128759479
12,-0.6241531208826442,-0.6789075136627359,-0.6458426453176833,-0.6069242657403101,-0.5798798381065828,-0.5494216911726691,-0.5439965526391946,-0.5151913144927145,-0.49861792071581684,-0.48854965469434414,-0.47275225639238294,-0.46505092855816416,-0.4513818557291801,-0.45011567966155747,-0.4359912988029797,-0.4307652948953033,-0.4255104808400408,-0.41850863459383364,-0.4160693583809273,-0.4083045024547556
13,-0.7839075598593706,-0.77647240253604,-0.7635261180250821,-0.7423123747248738,-0.7241543262433106,-0.702720452008622,-0.6959993330807379,-0.6800852603166149,-0.6667327486025466,-0.6575174862511982,-0.6469898280837331,-0.6342659745012269,-0.6217273936496736,-0.6240153420968594,-0.610607926468852,-0.6036678930067108,-0.6033404926369731,-0.5953099814863501,-0.5900305503165251,-0.5821204437326047
14,-0.7084411321419787,-0.7302308733125065,-0.7015347585763966,-0.6687130127719615,-0.6434828709704375,-0.6171666630243035,-0.6101998017001299,-0.5860806736661001,-0.5707936233760195,-0.5598043778232278,-0.5483194293011325,-0.5366825862224414,-0.5223848453573643,-0.523250759627537,-0.5087600341510747,-0.5023262962218795,-0.5000070770346693,-0.4917491041152979,-0.4889437142991927,-0.48135610386715955
15,-0.7324889669369598,-0.7511452478390347,-0.7400294538400045,-0.7173158331588009,-0.6963773170724862,-0.6733059616196801,-0.6668736796921627,-0.6466987480854659,-0.6328914475305701,-0.623238503705063,-0.6130554788726685,-0.6003222490241488,-0.5856400950631907,-0.588156122659726,-0.5736086606789271,-0.5675397317250802,-0.5667887111609299,-0.5573712801278786,-0.5544414211136359,-0.5468580339349954
