,0,1,2,3,4,5,6,7,8,9
0,0.4936,0.6875111111111111,0.6865055555555554,0.7367142857142852,0.7371666666666667,0.759613953488372,0.7596267605633801,0.7711222222222223,0.7714666666666669,0.7784
1,0.5061,0.6853111111111112,0.6849722222222222,0.7344428571428566,0.7350679012345682,0.7581503875968993,0.7581795774647888,0.7680666666666666,0.7682555555555559,0.7779
2,0.5135,0.6839333333333334,0.6831777777777778,0.730652380952381,0.730958024691358,0.7539255813953493,0.7537411971830987,0.7654222222222223,0.767411111111111,0.7746999999999999
3,0.4958,0.6881777777777776,0.6884722222222222,0.7362571428571428,0.7368098765432096,0.7604852713178295,0.7606408450704231,0.7734111111111114,0.7731777777777776,0.7777999999999999
4,0.489,0.6940444444444444,0.6934555555555555,0.74207619047619,0.7429037037037038,0.7636604651162789,0.7635123239436622,0.7740666666666666,0.7735333333333334,0.7849000000000002
5,0.49590000000000006,0.6903333333333335,0.6888555555555554,0.7422238095238091,0.7430320987654323,0.7656666666666668,0.7658697183098593,0.7753222222222224,0.7766333333333334,0.7766
6,0.5084,0.6882666666666667,0.6859777777777778,0.739133333333333,0.7394135802469134,0.7631426356589146,0.7634806338028169,0.7762111111111107,0.7760666666666666,0.7840999999999999
7,0.49399999999999994,0.7007555555555556,0.6996888888888889,0.7496952380952383,0.7502407407407408,0.7718031007751937,0.7719225352112674,0.7811222222222222,0.7808888888888887,0.7874000000000001
8,0.49660000000000004,0.6906222222222222,0.6883888888888886,0.739933333333333,0.739901234567902,0.7639317829457363,0.7638961267605636,0.7765111111111107,0.7776,0.7834000000000001
9,0.48119999999999996,0.6869333333333334,0.6859555555555557,0.7338285714285708,0.7339975308641977,0.7559736434108526,0.7566197183098589,0.7674888888888893,0.7683111111111111,0.7751000000000001
10,0.4917999999999999,0.6816888888888888,0.6806444444444446,0.730285714285714,0.7310074074074074,0.7554713178294572,0.7556760563380281,0.7688777777777779,0.7692222222222223,0.7736000000000001
11,0.5001999999999999,0.6769333333333334,0.6752388888888893,0.7266190476190475,0.7273111111111109,0.7498976744186044,0.7499383802816901,0.7631444444444443,0.7633555555555556,0.7702
12,0.49119999999999997,0.6793777777777779,0.6784055555555557,0.7262571428571423,0.7268456790123456,0.7479906976744187,0.7482306338028167,0.761377777777778,0.7609333333333335,0.7736000000000001
13,0.49660000000000004,0.6952444444444443,0.6947499999999999,0.7445428571428573,0.7447148148148147,0.7671782945736437,0.7667535211267609,0.7782,0.7787111111111111,0.7867
14,0.48980000000000007,0.6923555555555555,0.6917333333333331,0.7412285714285716,0.741585185185185,0.7645023255813954,0.7647605633802819,0.7786666666666666,0.7787777777777777,0.7899999999999998
15,0.4854,0.6912444444444447,0.6892333333333331,0.7404380952380953,0.740506172839506,0.7626930232558142,0.7632957746478871,0.7742222222222223,0.7744666666666669,0.781
16,0.4829,0.6810888888888889,0.6810277777777778,0.7302142857142855,0.7310975308641977,0.7526372093023257,0.7527764084507038,0.7646444444444443,0.7640111111111112,0.7742
